principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
-20.055992,4.950752,0.7097633,0.99114674,3.6922026,-3.2086163,-2.0071874,-3.3850605,0.5719932,-0.9355399,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000498243,0.057497761,-99.0,-99.0,0.000271387,0.031318383,4.936470254,569.6739178,-99.0,-99.0,6.66827086,0.594715616,0.945019888,109.0563,28.81965229,3.724595631,4.89e-05,0.005644054,-99.0,2.726755686,314.670506,145.6739427,1.262327557,0.000297623,0.034346028,-99.0,86.65431399,-99.0,-99.0,1.535293165,177.174464,0.026105011,3.01254606,0.002147186,0.247787563,0.149766931,17.28326313,3.785185681,436.8144535,1.259745892,145376.0158,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.474027795,54.70331177,3.016994297,348.1643508,-99.0,-99.0,0.01663429
1.3603821,18.112972,3.0727286,0.71877074,4.8850684,-3.8762095,-2.5655253,-4.6245823,0.77985543,-0.7516632,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000240338,0.033462689,3.777594612,525.9616623,0.043499039,6.05645365,7.15461601,0.822395028,1.591236729,221.550908,28.41769494,4.308649506,4.71e-05,0.00656392,-99.0,2.672548383,372.10398,-99.0,-99.0,0.000328785,0.045777385,-99.0,71.82262288,-99.0,-99.0,0.994294693,138.437536,0.012368396,1.72207523,0.001449247,0.201781453,0.131859693,18.35907511,1.470006829,204.6718388,0.651351438,90688.89605,0.011833984,1.64766805,-99.0,-99.0,-99.0,-99.0,0.211049374,29.38480464,1.285443514,178.9747384,0.00810803,1.12889645,-99.0
-26.440067,5.791329,0.5348755,1.2604558,1.5488971,-1.7817596,-1.8880554,-3.0603244,0.5418784,0.4017967,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000331643,0.051873746,3.290374916,514.6624469,0.090001821,14.07759252,10.14875405,1.334261445,1.045779945,163.575179,46.28770847,7.742620658,5.69e-05,0.008894796,-99.0,1.577979846,246.818977,-99.0,-99.0,0.000441636,0.06907823,-99.0,63.93267928,-99.0,-99.0,0.651682236,101.932571,0.014140553,2.21178791,0.001195136,0.186936626,0.222410451,34.78822629,1.406665588,220.0229372,0.204345476,31962.6016,0.011900266,1.86137445,0.089003519,13.92144366,-99.0,-99.0,0.239733222,37.49775924,1.154806406,180.6285015,0.009734376,1.52259787,0.033443678
-25.647547,-20.614635,-1.5706198,1.6142519,-0.32096258,-0.6327859,-0.18087377,-3.8267086,0.5108874,0.2587103,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000239353,0.037190093,3.38995959,526.7235398,-99.0,-99.0,8.58144296,1.155843651,0.954482625,148.305151,41.46858642,7.138507405,4.11e-05,0.006392914,-99.0,1.686385358,262.026388,-99.0,-99.0,0.000266891,0.041468864,-99.0,64.35937135,-99.0,-99.0,-99.0,-99.0,0.010531374,1.63633891,0.001559378,0.242292361,0.120532854,18.72809678,1.505507326,233.9220062,0.662076594,102871.8243,0.007428291,1.15418949,-99.0,-99.0,-99.0,-99.0,0.222558581,34.580602,1.205383042,187.2894369,-99.0,-99.0,-99.0
-18.184858,8.264644,-3.0440261,1.6898952,1.4418191,-1.7661449,-2.4205074,-1.572619,0.284782,0.13864708,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000265957,0.03504235,4.056800412,534.5217494,-99.0,-99.0,6.523218592,0.756140072,1.592639627,209.845305,30.05673519,4.265990792,4.32e-05,0.005687771,-99.0,3.414566926,449.901425,88.91833011,0.674853584,0.000327637,0.043169265,-99.0,75.89589043,-99.0,-99.0,1.77109853,233.35895,-99.0,-99.0,0.001286782,0.169545697,0.148533383,19.57067537,2.284951046,301.0638696,0.662444703,87283.34297,0.008394022,1.10599161,-99.0,-99.0,-99.0,-99.0,0.329465707,43.41021691,1.891819756,249.2651111,-99.0,-99.0,-99.0
-21.939375,-2.278702,-6.9797907,2.3269477,0.7850453,-1.5274827,-2.38348,-1.1873423,0.149016,0.23795232,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000370894,0.030226353,6.442232706,525.0156325,-99.0,-99.0,8.749339518,0.759709579,2.740739727,223.359085,43.34195333,4.096075247,6.86e-05,0.005587519,-99.0,5.534845672,451.067298,70.53060604,0.865449615,0.000508491,0.041439929,-99.0,122.7055407,-99.0,-99.0,2.395736114,195.242701,-99.0,-99.0,0.002256766,0.183917237,0.215937861,17.59805298,3.074494914,250.5587683,1.47968448,120588.2368,0.013514492,1.10137586,0.0647921,5.28029129,-99.0,-99.0,0.438509325,35.73671755,2.610450654,212.7410579,-99.0,-99.0,-99.0
-33.227062,-33.863544,-6.7053604,2.5929039,-0.02704063,-1.4094203,-5.4272494,-0.6066149,0.2727867,-0.9385355,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000272655,0.040092303,3.596144385,528.7913705,0.066378909,9.76061876,6.440551579,0.671164925,0.96760945,142.281141,24.28268042,3.722209226,4.66e-05,0.006847567,-99.0,-99.0,-99.0,-99.0,-99.0,0.000264572,0.038903661,-99.0,68.00686596,-99.0,-99.0,-99.0,-99.0,0.020335904,2.99027221,-99.0,-99.0,0.107090279,15.74698044,1.72151941,253.1390596,0.800597659,117723.0634,0.009413314,1.38417106,-99.0,-99.0,-99.0,-99.0,0.220979307,32.49367609,1.1913306,175.1779888,-99.0,-99.0,-99.0
-10.587877,22.697123,4.8134575,0.24135631,3.5854142,-2.7890096,-2.9677832,-1.2033557,0.41721165,1.0301766,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000581532,0.057184035,-99.0,-99.0,0.000313764,0.030853462,5.371020023,528.1509439,-99.0,-99.0,7.252481835,0.623846165,2.344129441,230.506342,32.16573196,2.891449238,5.2e-05,0.005108607,-99.0,5.099242318,501.426104,99.48986227,1.011760082,0.000451654,0.044412739,-99.0,101.6947917,-99.0,-99.0,2.525972951,248.387642,-99.0,-99.0,0.001530025,0.150452632,0.149541485,14.70493056,3.031347864,298.0829021,0.826031045,81226.4848,0.008590974,0.84478013,0.078272829,7.69683749,-99.0,-99.0,0.408373538,40.15677999,2.242347455,220.4977676,-99.0,-99.0,-99.0
3.3214397,22.63591,-0.12837458,1.5341338,1.6535114,-1.7423451,-1.8350693,-4.6364856,0.75445145,2.0424042,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.237359622,1.485961035,-99.0,-99.0,46.38902387,8.527277826,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,65.53039576,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.303008739,46239.41851,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6.6639814,18.55373,2.4053552,0.7914402,4.457668,-3.5333416,-2.1933165,-4.1272745,0.6229998,-0.7712359,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.00038618,0.06050377,3.123439104,489.3566444,0.11540885,18.08137948,7.524194906,1.132099174,1.316587906,206.272963,32.90945475,6.06773413,5.11e-05,0.008010574,-99.0,2.781260469,435.746703,-99.0,-99.0,0.00030706,0.048107803,-99.0,63.82745876,-99.0,-99.0,1.485531495,232.741758,0.028301709,4.43409614,0.001776753,0.278368196,0.160898081,25.20828567,1.29356478,202.6658753,0.410511101,64315.75202,0.007676042,1.20262384,0.05195428,8.13980082,-99.0,-99.0,0.260374774,40.79353602,1.065293391,166.9020531,0.006929606,1.08567784,0.026672575
-25.724766,-1.4486002,-0.46581104,1.0786685,1.5614268,-1.7079705,-0.9430597,-1.3921496,0.24966995,2.1661458,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000441282,0.052200348,-99.0,-99.0,0.000303509,0.035902843,4.46469732,528.139998,-99.0,-99.0,7.566794354,0.848494862,2.242126012,265.226586,37.28834922,4.639619557,4.48e-05,0.005301091,-99.0,5.159212753,610.295932,-99.0,-99.0,0.000360494,0.042643701,-99.0,84.53624677,-99.0,-99.0,2.551411995,301.812784,-99.0,-99.0,0.00137212,0.162311397,0.168583396,19.94214342,2.102447261,248.7036439,0.799553765,94581.17617,0.008879529,1.05038123,0.047688009,5.64113156,-99.0,-99.0,0.354561044,41.94189569,1.625297303,192.2604049,-99.0,-99.0,-99.0
-21.205439,18.53722,5.9890513,0.3917819,2.0705492,-1.9264014,-3.742948,-2.1318321,0.76231694,3.1536512,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000275034,0.040251371,3.723785493,544.9775101,-99.0,-99.0,7.716614556,1.032044881,0.958542062,140.283018,38.00417889,6.219316846,4.59e-05,0.006723254,-99.0,2.398669654,351.046272,120.4106591,0.822755907,0.000259366,0.037958284,-99.0,68.32915898,-99.0,-99.0,1.302295108,190.591415,0.016728623,2.4482408,0.001796704,0.262948373,0.137887209,20.17984867,2.606799637,381.5061792,0.787135829,115197.6463,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.311474518,45.58442147,2.200188636,321.998495,-99.0,-99.0,-99.0
-29.516815,3.4089942,-1.0558658,1.5820801,1.844777,-2.1805947,-3.0787666,-2.798382,0.56732744,1.0002041,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000302635,0.046199608,3.572113922,545.3109599,0.068487448,10.45514136,8.401309275,1.081006746,1.115413497,170.276542,41.1656999,6.304024312,4.03e-05,0.006145359,-99.0,3.211497032,490.259988,114.9348264,0.752892063,0.000273228,0.041710317,-99.0,65.50599905,-99.0,-99.0,2.051675331,313.204189,0.00975717,1.48950792,0.001197316,0.182779571,0.171602839,26.19650744,2.478619939,378.3806025,0.453628775,69249.95899,0.009223951,1.40810784,-99.0,-99.0,-99.0,-99.0,0.353946365,54.03266426,1.733864185,264.6878469,-99.0,-99.0,0.015864559
-14.436202,17.8133,10.189332,-0.41576445,1.514478,-1.1793036,-1.4392431,-2.4626508,0.6898149,2.6281595,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.00037784,0.051179072,-99.0,-99.0,0.00016286,0.022059698,4.041744515,547.4612908,0.038106781,5.16162949,-99.0,-99.0,1.222194229,165.548324,-99.0,-99.0,4.55e-05,0.006169518,17.59324827,2.783232318,376.993635,-99.0,-99.0,0.000329823,0.044675106,-99.0,73.82703733,-99.0,70.44075145,1.424055174,192.890738,0.013376981,1.8119352,0.000961215,0.130198275,0.186046572,25.20033016,2.102886076,284.839559,-99.0,-99.0,0.01501235,2.03344877,0.045630575,6.18074034,-99.0,-99.0,0.357332828,48.40135009,1.420570146,192.4186853,0.007892364,1.0690344,0.025732826
-4.744519,11.482739,1.2859668,1.2783629,2.5797787,-2.496434,-3.3086233,-4.078644,0.7666291,0.5407909,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000281556,0.045171647,3.09432678,496.4403802,0.108079849,17.33986263,8.585295644,1.223027461,1.209520405,194.050213,38.78244111,6.938285977,5.79e-05,0.00928605,-99.0,1.999700878,320.823344,-99.0,-99.0,0.000342128,0.05488959,-99.0,62.33027979,-99.0,-99.0,0.8769855,140.699753,0.021583893,3.4628263,0.001654057,0.265369724,0.18433548,29.5739857,1.348519775,216.3506693,0.429382712,68888.30172,0.013018594,2.08864673,0.06166043,9.89253216,-99.0,-99.0,0.156075887,25.04013899,1.046634037,167.9174296,0.010664725,1.71100225,0.019901048
-7.0252047,18.910835,4.6102977,0.44476673,4.6110992,-3.6499062,-3.0653632,-3.601817,0.7458152,0.5356611,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.464530101,493.6821093,-99.0,-99.0,8.047814637,1.07841809,-99.0,-99.0,34.68609129,5.788528039,-99.0,-99.0,-99.0,4.690069871,668.316776,-99.0,-99.0,0.000224036,0.031924215,-99.0,70.17734765,-99.0,-99.0,6.373672571,908.223634,-99.0,-99.0,0.006405951,0.912823142,0.245437669,34.97391644,3.181235347,453.313705,0.854354099,121742.1473,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.405073603,485.2097888,-99.0,-99.0,0.06283054
-14.110735,13.3646555,-2.6490781,2.1248856,1.6412095,-2.123909,-3.410785,-4.970618,0.9395036,2.6150486,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000309842,0.066014883,2.191656566,466.954578,0.141657074,30.18147109,7.371650256,1.238519719,0.744091368,158.536185,32.83564042,6.75324605,4.41e-05,0.009405532,-99.0,1.004136593,213.941448,-99.0,-99.0,0.000317585,0.067664713,-99.0,46.93511252,-99.0,-99.0,0.456403899,97.241463,0.019750716,4.20808962,-99.0,-99.0,0.152448063,32.48060034,0.69308458,147.6686733,0.170565124,36340.62319,0.009966684,2.12350283,0.086253839,18.37725191,-99.0,-99.0,0.153646414,32.73592111,0.480027034,102.2746103,0.008555008,1.82273081,0.028303464
7.90578,25.363947,5.3386045,0.33230558,5.669145,-4.3275237,-3.6404006,-4.426913,0.92345035,0.9100783,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000139047,0.034325235,2.058895414,508.2612145,0.046930804,11.58539046,6.534312572,1.068008693,0.655157719,161.732964,25.8842948,5.58171233,2.35e-05,0.005805629,-99.0,0.969079279,239.22799,-99.0,-99.0,0.000207154,0.051138152,-99.0,40.50860768,-99.0,-99.0,0.374017882,92.330471,0.010022729,2.47422215,-99.0,-99.0,0.094697196,23.37705523,0.773441454,190.9326187,0.217067507,53585.5266,0.008422971,2.07930395,0.035904533,8.86343312,-99.0,-99.0,0.142865341,35.26789723,0.532753164,131.5160393,0.004992841,1.23253825,-99.0
-14.650459,19.456665,5.392889,0.30551308,3.4542592,-2.8218699,-3.3038495,-2.5331435,0.7171656,1.1459295,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000357813,0.040198783,4.948571969,555.9514244,-99.0,-99.0,6.554244953,0.662694621,1.24780862,140.186095,26.91558116,3.698974622,5.19e-05,0.00583068,-99.0,3.234366882,363.367631,138.014815,1.228481869,0.000284958,0.032013795,-99.0,89.0108695,-99.0,-99.0,1.796513707,201.830823,0.021481225,2.41332602,0.002699172,0.30324072,0.11763652,13.21597249,3.644212469,409.412074,1.443148029,162131.6629,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.437838789,49.18936205,2.944613784,330.8150792,-99.0,-99.0,-99.0
-38.623665,-2.380511,1.4755803,0.97745126,2.5182257,-2.5495846,-3.116896,-2.3465133,0.62993,1.0397183,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000248226,0.046799991,2.690692911,507.2975539,0.024115267,4.54664155,7.52870619,1.095149134,1.004816025,189.445889,30.4650048,6.554699386,3.9e-05,0.007360941,-99.0,1.837968631,346.526721,65.65343262,0.348224083,0.000324358,0.061153784,-99.0,53.03973754,-99.0,-99.0,0.930724894,175.476904,0.008663262,1.63335306,0.000618765,0.116660581,0.195386588,36.83777432,1.181449649,222.7480194,0.204289428,38516.29696,0.011579175,2.18311322,0.08496739,16.01957204,-99.0,-99.0,0.161160206,30.38480455,0.862278938,162.5722483,0.009769975,1.84201045,0.014314876
-21.600452,11.482612,-1.2838136,1.7272112,0.9099192,-1.4614575,-2.542522,-3.8320167,0.7951364,2.8791683,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000390777,0.056354836,3.584817719,516.9753095,0.086241281,12.4370656,8.586365793,1.234311568,1.393921012,201.02075,39.59943298,6.846161342,5.39e-05,0.007780124,-99.0,2.810721936,405.341068,83.48037841,0.578870856,0.00037249,0.053717716,-99.0,69.34214561,-99.0,-99.0,1.437013368,207.235204,0.012345723,1.78040689,0.001366546,0.197072905,0.191993684,27.68787759,1.965815287,283.4950187,0.556885977,80309.88538,0.011172262,1.6111791,0.062042536,8.94730548,-99.0,-99.0,0.325636403,46.9608202,1.354301154,195.3070737,-99.0,-99.0,0.016940262
-39.906857,4.6558156,4.19255,0.76456577,0.568474,-1.1132623,-3.2550135,-2.0283434,0.7295738,2.8268738,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.00045112,0.044954762,4.995144006,497.7732649,0.109075789,10.86955885,9.402147823,1.009135432,2.059110594,205.193324,43.18240934,5.242001836,8.53e-05,0.008505184,-99.0,2.778519933,276.883497,137.4433734,1.379241296,0.000585178,0.058313833,-99.0,100.3497849,-99.0,-99.0,1.055803554,105.212339,0.022177553,2.21002497,0.00186475,0.185824985,0.197618502,19.69296721,3.098807504,308.8006125,0.628367948,62617.76727,-99.0,-99.0,0.100765851,10.04146158,-99.0,-99.0,0.317334834,31.6228714,2.59407087,258.5028829,-99.0,-99.0,0.020670984
19.347372,32.45529,-7.5845423,3.8857837,-1.3671815,-0.4067185,-5.3274026,-8.105604,1.4370972,4.8158536,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000331786,0.06064094,-99.0,-99.0,0.000165149,0.030184428,2.760711262,504.5789953,-99.0,-99.0,9.166104718,1.91489887,1.43187178,261.705175,47.20557272,11.57567593,3.63e-05,0.006626971,-99.0,3.044067161,556.368343,-99.0,-99.0,0.00030447,0.055648492,-99.0,54.71316261,-99.0,-99.0,1.296212878,236.910611,-99.0,-99.0,0.000811252,0.148273622,0.142121532,25.975748,1.009304698,184.4720082,0.29654083,54199.1754,0.007309853,1.33603187,0.098581132,18.01780905,-99.0,-99.0,0.127782016,23.35489488,0.897966851,164.1226367,0.007375334,1.34799989,-99.0
-5.9238696,11.695068,41.706,-6.0871673,-5.9967475,6.2087016,10.481056,-1.7379916,0.46954063,3.3332307,-99,38,Forest,Airborne,AVIRIS_NG,D09,0.003790132,0.074745874,-99.0,-99.0,0.000777581,0.015334817,28.4749611,561.559873,-99.0,-99.0,19.94781113,-99.0,8.664311168,170.870452,31.69109749,0.951389411,0.000218998,0.004318893,80.62008166,18.91187941,372.964604,67.29633605,3.412388675,0.001523782,0.030050784,-99.0,507.0690138,-99.0,61.38663627,11.29855506,222.820854,0.054810061,1.08091915,-99.0,-99.0,0.735112992,14.49729666,13.33194104,262.9216275,1.878447094,37045.19587,0.058803229,1.15966914,0.175763424,3.46626237,-99.0,-99.0,2.552933785,50.34687025,10.77900725,212.5747572,0.049170329,0.96969698,0.018868921
-31.825548,-6.3336043,11.177454,-1.0214792,0.32193643,-0.17597127,2.3373008,-1.7274494,0.3598185,1.2966009,-99,38,Forest,Airborne,AVIRIS_NG,D09,0.004087818,0.110296492,-99.0,-99.0,0.002274037,0.061357504,21.17571686,571.3579487,0.349405268,9.42756641,11.06452695,-99.0,6.725595653,181.468357,34.67929856,1.725717591,0.000155924,0.004207092,37.967775,15.35925798,414.419695,-99.0,-99.0,0.001371332,0.037000937,-99.0,370.62085,-99.0,50.6728,9.060612028,244.47119,0.091287106,2.46308609,-99.0,-99.0,0.558158308,15.06008924,5.593450047,150.9210841,1.484725324,40060.49105,0.045018164,1.21466895,-99.0,-99.0,-99.0,-99.0,2.039216173,55.02162582,3.554233872,95.89945823,0.038985515,1.05189751,0.024853326
-34.887497,0.1250164,8.393642,-0.44730547,-1.1065383,0.6738498,1.1100321,0.09245478,0.14059472,2.7328136,-99,38,Forest,Airborne,AVIRIS_NG,D09,0.003160767,0.098108852,-99.0,-99.0,0.000651179,0.020212324,17.99793157,558.6479908,0.089086037,2.76519196,17.25190713,0.52220996,7.709186977,239.289821,44.12558195,2.489960159,6.22e-05,0.001929281,46.63888067,19.59746474,608.296807,16.60578766,0.534987747,0.001384953,0.042988338,-99.0,322.1694496,-99.0,59.64816765,9.16155635,284.370736,0.054293058,1.68523298,0.002735389,0.084905286,0.558236271,17.32741176,4.074257735,126.4631932,1.542110666,47866.4463,0.041334249,1.28299715,0.28445899,8.82948368,-99.0,-99.0,1.020404803,31.67292256,3.053852933,94.79027066,0.057226142,1.77627462,0.024804594
-9.625471,9.332031,-1.9370004,1.1133327,1.0526048,-1.0068165,2.4986348,-2.383533,0.054596417,0.7091028,-99,38,Shrubland,Airborne,AVIRIS_NG,D09,0.000280766,0.032268308,-99.0,-99.0,0.000484443,0.055676892,4.441294427,510.4362977,0.135711121,15.59722804,6.756473711,0.779014188,1.386127379,159.307098,31.5449793,-99.0,6.79e-05,0.007800299,-99.0,2.912421304,334.723485,65.33781601,0.568502827,0.000401338,0.046125617,-99.0,87.00976884,-99.0,-99.0,1.363476069,156.703792,0.031895697,3.66576043,0.000631166,0.072539719,0.158797981,18.25059218,1.942806658,223.2860383,0.301321834,34630.80499,0.008410884,0.96665974,0.091569317,10.52402714,-99.0,-99.0,0.562724665,64.67373401,1.380081993,158.6123043,0.005505208,0.63271149,0.018543643
5.1570935,7.638759,0.9409488,0.81240773,0.022192465,-0.124220826,4.7292757,-4.9943166,0.31903327,0.8399548,-99,38,Shrubland,Airborne,AVIRIS_NG,D09,0.000186348,0.022784402,-99.0,-99.0,0.000363612,0.044458202,4.30118533,525.8981991,0.115250067,14.09141857,9.020846262,0.740830442,0.949569146,116.102113,48.51108844,3.641732502,7.84e-05,0.009585958,14.66207576,1.209101197,147.83463,100.6264954,0.822998076,0.000459211,0.056146946,-99.0,81.78741317,-99.0,57.25778141,0.499509115,61.074082,0.032639669,3.99079367,0.000574316,0.070220566,0.185643619,22.69831159,1.969102043,240.7585675,0.494974364,60519.62579,0.011894162,1.45427781,0.119559138,14.6182809,-99.0,-99.0,0.438930543,53.66724854,1.530171501,187.091319,0.00893306,1.09222915,0.018785079
32.462814,-10.914177,-5.511528,2.2045789,-0.314248,-0.418647,3.3073134,-7.064165,0.4434343,-0.2116806,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.0,-99.0,-99.0,-99.0,9.64e-05,0.013200619,3.310237348,453.3381901,-99.0,-99.0,5.912339586,0.757345109,2.845334937,389.669638,27.95138848,-99.0,3.84e-05,0.005254179,9.119934949,4.202357667,575.514387,-99.0,-99.0,0.000354817,0.048592293,-99.0,73.01915921,-99.0,52.4942028,1.462155417,200.242708,0.012340746,1.69006953,2.93e-05,0.004018847,0.12133227,16.61649789,0.325739144,44.61009244,-99.0,-99.0,0.007292617,0.99872652,0.139452233,19.09803328,-99.0,-99.0,0.007382967,1.01110003,0.318356177,43.59899241,0.010471402,1.43406222,0.008700756
42.366516,-6.7607064,-9.342244,2.6020238,-1.2277949,0.3403236,5.5596933,-6.6947756,0.16892461,0.8134988,-99,38,Grassland,Airborne,AVIRIS_NG,D09,0.000200031,0.0318119,-99.0,-99.0,3.1e-05,0.004930069,3.055522994,485.9347067,0.050027252,7.95607764,5.949472688,0.748476585,1.21952313,193.946704,29.10927475,3.337328694,2.94e-05,0.004670957,8.617772018,1.387101995,220.597588,36.41524515,0.22897648,0.000379139,0.060296289,-99.0,62.87929122,-99.0,56.14073695,0.208924543,33.226288,0.012218537,1.94317352,-99.0,-99.0,0.100894879,16.04580407,0.806312185,128.2317548,0.16853655,26803.18863,0.014198875,2.25811631,0.16325607,25.96340819,-99.0,-99.0,0.026537815,4.22043804,0.77977437,124.0113168,0.013927827,2.21501013,0.012104109
15.371425,18.834974,5.9118824,0.21775305,0.55092794,-0.37793103,2.2430148,-5.0458207,0.634967,0.6721942,-99,38,Forest,Airborne,AVIRIS_NG,D09,-99.0,-99.0,-99.0,-99.0,0.000476797,0.059483772,3.822499479,476.883273,0.174245182,21.73829272,5.822647241,0.815246936,0.970344776,121.057229,28.40175037,3.527949657,5.75e-05,0.007177552,6.789962091,1.152840075,143.82478,10.40532915,0.083404824,0.000499383,0.062301548,-99.0,80.15587243,-99.0,45.91474093,0.046598429,5.813477,0.020056871,2.50223356,-99.0,-99.0,0.160188951,19.98468064,1.186349209,148.0052769,0.251577749,31386.06581,0.007193438,0.89743122,0.129598498,16.16830985,-99.0,-99.0,0.364589723,45.48509201,0.821759486,102.5201849,0.005482892,0.68402872,0.023593734
7.2729645,-1.8100492,-0.5254588,0.7449137,2.3345509,-1.7631752,4.527681,-4.3094974,0.07144061,-0.4288246,-99,38,Grassland,Airborne,AVIRIS_NG,D09,-99.0,-99.0,-99.0,-99.0,0.000159638,0.024644827,2.968177538,458.225976,-99.0,-99.0,4.355394447,0.732845765,1.572668402,242.787874,16.18126636,2.706833317,3.49e-05,0.005386312,6.382410081,1.823958931,281.581998,-99.0,-99.0,0.000376814,0.058172351,-99.0,64.77540981,-99.0,49.61463653,0.229472566,35.425876,0.003563926,0.55019731,-99.0,-99.0,0.118307415,18.26424807,0.678674445,104.7734699,0.182004817,28097.82568,0.008580479,1.32465062,0.157678174,24.34228888,-99.0,-99.0,0.130000983,20.06949596,0.548673462,84.70397389,0.00875785,1.3520331,0.007198842
-6.0146737,8.423617,6.7990594,-0.40740305,2.4502463,-1.6058755,2.1376958,-2.4758525,0.24509704,-0.32058558,-99,38,Forest,Airborne,AVIRIS_NG,D09,7.24e-05,0.007052473,-99.0,-99.0,0.000546875,0.053282492,4.99108416,486.2853547,0.179219668,17.46151676,6.992554968,0.67921382,1.134048796,110.491289,33.49034317,2.781121134,7.66e-05,0.007458965,-99.0,1.348877482,131.422221,64.46989625,0.661699298,0.000514582,0.050136128,-99.0,102.6369417,-99.0,-99.0,0.359526706,35.028977,0.03368482,3.28193917,-99.0,-99.0,0.178387651,17.38045265,1.640567209,159.8417862,0.533215505,51951.61669,0.012882753,1.25517704,0.163189342,15.89966916,-99.0,-99.0,0.574079192,55.93299863,1.066488018,103.9087876,0.008368409,0.81534079,0.010551036
