0,1,2,3,4,project,sample_id,site,stage,latin.genus,latin.species,growth.form,functional.group,latitude,Al_area,Al_mass,Ca_area,Ca_mass,Carea,Cmass,Cu_area,Cu_mass,EWT,Fe_area,Fe_mass,K_area,K_mass,LDMC,LMA,Mg_area,Mg_mass,Mn_area,Mn_mass,Na_area,Na_mass,Narea,Nmass,P_area,P_mass,Zn_area,Zn_mass,car_area,car_mass,hemicellulose_area,cellulose_area,hemicellulose_mass,cellulose_mass,chlA_area,chlA_mass,chlB_area,chlB_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass
-2.3936596,0.0073179957,0.63947356,-0.94531536,0.0013293121,2019-CABO-General,42595231,Parc_etangs,-99,Salix,alba,tree,broadleaf,45.6414123,-99.0,-99.0,-99.0,-99.0,0.0027448878332285,45.95,-99.0,-99.0,0.141514586317406,-99.0,-99.0,-99.0,-99.0,270.269010210266,0.0597364055109592,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002051587110868,3.4344,-99.0,-99.0,-99.0,-99.0,1.48337442164814e-05,2.4832,0.0011675664701533,0.0006545858762372,19.5453084290301,10.9579053282203,6.93963796461364e-05,11.6171,1.93749057634245e-05,3.2434,0.0011675664701533,19.5453084290301,0.0009695080057657,16.2297680530498,0.0031634344466331,52.9565583930696
-0.022236228,0.00019194465,-0.2499752,0.5840683,0.0018438483,2019-CABO-General,42599680,Parc_etangs,-99,Alnus,incana,shrub,shrub,45.6394078582258,-99.0,-99.0,-99.0,-99.0,0.0031742433622803,50.21,-99.0,-99.0,0.0918339081176163,-99.0,-99.0,-99.0,-99.0,363.980702523823,0.0632193459924379,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001484390243902,2.348,-99.0,-99.0,-99.0,-99.0,1.23966815556572e-05,1.9609,-99.0,-99.0,-99.0,-99.0,3.40549972992065e-05,5.3868,1.028325881913e-05,1.6266,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.27102768,0.003850515,-1.4445844,-1.0381107,-0.012275916,2019-CABO-General,42599967,Parc_etangs,-99,Alnus,incana,shrub,shrub,45.6386205,-99.0,-99.0,-99.0,-99.0,0.0029574834437086,49.62,-99.0,-99.0,0.0977205031884295,-99.0,-99.0,-99.0,-99.0,355.668214023943,0.0596026490066224,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001388324503311,2.3293,-99.0,-99.0,-99.0,-99.0,1.25636423841059e-05,2.1079,-99.0,-99.0,-99.0,-99.0,4.5612715231788e-05,7.6528,1.39535761589404e-05,2.3411,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.49718153,-0.0006725028,-0.7166233,-0.057661057,-0.0013226317,2019-CABO-General,42600412,Parc_etangs,-99,Alnus,incana,shrub,shrub,45.6380897237988,-99.0,-99.0,-99.0,-99.0,0.003605789186929,49.9,-99.0,-99.0,0.100883139262319,-99.0,-99.0,-99.0,-99.0,364.304193682328,0.0722603043472751,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001938382664115,2.6825,-99.0,-99.0,-99.0,-99.0,1.27669505720766e-05,1.7668,-99.0,-99.0,-99.0,-99.0,4.15511202057701e-05,5.7502,1.30632178199004e-05,1.8078,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2.4708562,-0.0077215103,-0.1987803,2.1847181,0.00460797,2019-CABO-General,43115213,Oka_Plage-f,-99,Frangula,alnus,shrub,shrub,45.4671882,-99.0,-99.0,-99.0,-99.0,0.0013261653192437,46.91,-99.0,-99.0,0.0749824941116558,-99.0,-99.0,-99.0,-99.0,257.404509360691,0.028270418231587,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001067264829078,3.7752,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0005785909212243,0.0002696179223578,20.4663021425647,9.53710412591547,-99.0,-99.0,-99.0,-99.0,0.0005785909212243,20.4663021425647,0.00028152125635,9.95815675749326,0.001693737019312,59.9119901742255
2.195867,-0.006946131,-0.03871584,1.9634495,0.004529101,2019-CABO-General,43116759,Oka_Plage-f,-99,Frangula,alnus,shrub,shrub,45.4671812,-99.0,-99.0,-99.0,-99.0,0.001275749677835,46.78,-99.0,-99.0,0.0709085051546393,-99.0,-99.0,-99.0,-99.0,263.133354056574,0.027271262886598,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.67638949742269e-05,3.5482,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0004804254763491,0.0002629990377357,17.6165467051125,9.6438158668826,-99.0,-99.0,-99.0,-99.0,0.0004804254763491,17.6165467051125,0.0002532593009904,9.2866730097387,0.0017258459952498,63.2844178293617
2.206605,-0.00478355,-1.0782447,2.6468153,-0.0028419346,2019-CABO-General,43117084,Oka_Plage-f,-99,Frangula,alnus,shrub,shrub,45.466884,-99.0,-99.0,-99.0,-99.0,0.0010888833627036,46.39,-99.0,-99.0,0.0692452880822249,-99.0,-99.0,-99.0,-99.0,241.409448456691,0.0234723725523522,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.1009430097235e-05,3.8773,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0004603577713694,0.0002566876151853,19.6127498548633,10.9357336849039,-99.0,-99.0,-99.0,-99.0,0.0004603577713694,19.6127498548633,0.000194878861809,8.30247821665045,0.0014323313079411,61.0220080968182
0.8797351,0.000313544,-0.8615792,-1.2173758,-0.009676309,2019-CABO-General,43121152,Oka_parking-f,-99,Rhus,typhina,shrub,shrub,45.4788307,-99.0,-99.0,-99.0,-99.0,0.0029486217702217,48.26,-99.0,-99.0,0.103121470830812,-99.0,-99.0,-99.0,-99.0,353.716302688833,0.0610986690887219,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001581844542707,2.589,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0003068159688441,0.0006166395349732,5.02164733570002,10.0925199217973,-99.0,-99.0,-99.0,-99.0,0.0003068159688441,5.02164733570002,0.0004608928231297,7.54341837562014,0.0047076281336544,77.049601961353
0.7760154,0.00034519564,-1.0617344,-1.0925341,-0.009737479,2019-CABO-General,43121380,Oka_parking-f,-99,Rhus,typhina,shrub,shrub,45.4791506,-99.0,-99.0,-99.0,-99.0,0.0027037001137943,47.69,-99.0,-99.0,0.0945254062523776,-99.0,-99.0,-99.0,-99.0,342.740830625905,0.05669322947776,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001107445544618,1.9534,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0004662608175211,0.000439882757262,8.2242768989568,7.75899981909911,-99.0,-99.0,-99.0,-99.0,0.0004662608175211,8.2242768989568,0.0004638545244831,8.18183280007182,0.0042765512552716,75.4331918408218
0.5193616,0.0011085744,-1.2494648,-1.0798903,-0.010584686,2019-CABO-General,43123352,Oka_parking-f,-99,Rhus,typhina,shrub,shrub,45.479118,-99.0,-99.0,-99.0,-99.0,0.0023278175592384,47.76,-99.0,-99.0,0.109594576085468,-99.0,-99.0,-99.0,-99.0,285.738374940781,0.0487398986440214,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001213038597452,2.4888,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002588572956246,0.0004172041838267,5.31099372026387,8.55980819479955,-99.0,-99.0,-99.0,-99.0,0.0002588572956246,5.31099372026387,0.0003617128381219,7.42128827069921,0.003824916017421,78.4760765580756
0.06108284,-0.0052312394,1.1602551,1.6478529,0.014046,2019-CABO-General,43194207,BoisTremb_Medici,-99,Spiraea,alba,shrub,shrub,45.5389396,-99.0,-99.0,-99.0,-99.0,0.002880808438749,50.28,-99.0,-99.0,0.0778565247847049,-99.0,-99.0,-99.0,-99.0,417.316926770708,0.0572953150109193,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001361508570604,2.3763,-99.0,-99.0,-99.0,-99.0,1.00163669702089e-05,1.7482,0.0005065454588341,0.0006944000820961,8.84095774214087,12.1196660139453,5.05453539494829e-05,8.8219,1.84565398244674e-05,3.2213,0.0005065454588341,8.84095774214087,0.0009251114486119,16.1463716262955,0.0035784336066467,62.4559548361816
0.7547592,-0.005029319,0.70803225,1.0210171,0.009346639,2019-CABO-General,43194498,BoisTremb_Medici,-99,Spiraea,alba,shrub,shrub,45.5390916,-99.0,-99.0,-99.0,-99.0,0.0030105982738328,49.67,-99.0,-99.0,0.0735909506996205,-99.0,-99.0,-99.0,-99.0,446.800819375828,0.0606120047077283,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001294551196547,2.1358,-99.0,-99.0,-99.0,-99.0,1.21902863868183e-05,2.0112,0.0006469798935543,0.0006239384547043,10.6741213506156,10.293974893472,4.77743821106315e-05,7.882,1.52730129462534e-05,2.5198,0.0006469798935543,10.6741213506156,0.0006415875409336,10.5851562578637,0.0041361294956193,68.2394439115447
-0.57733047,-0.00080740394,0.87712157,0.51897717,0.0081515405,2019-CABO-General,43196537,BoisTremb_Medici,-99,Spiraea,alba,shrub,shrub,45.5394345731435,-99.0,-99.0,-99.0,-99.0,0.0031070312066299,49.08,-99.0,-99.0,0.077064911376343,-99.0,-99.0,-99.0,-99.0,450.289098857707,0.063305444307863,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001209956957056,1.9113,-99.0,-99.0,-99.0,-99.0,6.46791724493436e-06,1.0217,0.000695573594751,0.0006403226494826,10.9875793836682,10.1148117114324,2.47701542487806e-05,3.9128,7.82265375312262e-06,1.2357,0.000695573594751,10.9875793836682,0.0008524146808786,13.4651085731787,0.0041261155044214,65.177893458192
0.896844,-0.003874756,0.59785426,-0.07424259,0.0059437873,2019-CABO-General,43197483,BoisTremb_Medici,-99,Rhamnus,cathartica,shrub,shrub,45.53887,-99.0,-99.0,-99.0,-99.0,0.0022027948290581,45.65,-99.0,-99.0,0.124381749935635,-99.0,-99.0,-99.0,-99.0,269.140654523468,0.0482539940647995,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001670794544493,3.4625,-99.0,-99.0,-99.0,-99.0,1.13560949632099e-05,2.3534,0.0005828378533601,0.0003375566100591,12.0785411582188,6.99541284822681,5.76427736899875e-05,11.9457,1.92499658522705e-05,3.9893,0.0005828378533601,12.0785411582188,0.0002620800604756,5.43126150601477,0.0036347892337635,75.3261839606984
1.2672445,-0.0017164982,0.27653515,-1.3631487,-0.0020123655,2019-CABO-General,43197834,BoisTremb_Medici,-99,Rhamnus,cathartica,shrub,shrub,45.5389026,-99.0,-99.0,-99.0,-99.0,0.0020447751382041,45.11,-99.0,-99.0,0.122355158661748,-99.0,-99.0,-99.0,-99.0,265.535582037299,0.0453286441632475,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001564926111091,3.4524,-99.0,-99.0,-99.0,-99.0,1.09160440873933e-05,2.4082,0.000457533321678,0.0003359845501153,10.093690868633,7.41219059862838,5.30984270592698e-05,11.7141,1.63296440598099e-05,3.6025,0.000457533321678,10.093690868633,0.0002458207897403,5.42307837082174,0.0034840318795502,76.8615947788496
0.15299356,0.00031148025,0.28251016,-1.24337,0.00071056373,2019-CABO-General,43201695,BoisTremb_Medici,-99,Rhamnus,cathartica,shrub,shrub,45.5387972,-99.0,-99.0,-99.0,-99.0,0.0033814713715046,46.8,-99.0,-99.0,0.120322902796272,-99.0,-99.0,-99.0,-99.0,351.327290385238,0.0722536617842875,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000210612198735,2.9149,-99.0,-99.0,-99.0,-99.0,1.32542117177097e-05,1.8344,0.0005552675267998,0.0004832924391051,7.68497420182812,6.68882970316523,5.04511193408787e-05,6.9825,1.49659009653795e-05,2.0713,0.0005552675267998,7.68497420182812,0.0003579621584762,4.95424245133692,0.0058197383551799,80.5459295966851
0.6699959,-0.002463418,0.9643551,-2.2303433,0.004335775,2019-CABO-General,43204097,BoisTremb_Medici,-99,Typha,angustifolia,herb,graminoid,45.5390667,-99.0,-99.0,-99.0,-99.0,0.0032270462233142,44.89,-99.0,-99.0,0.249617066088011,-99.0,-99.0,-99.0,-99.0,198.891978987331,0.0718878641861057,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001686920620991,2.3466,-99.0,-99.0,-99.0,-99.0,2.1445587643999e-05,2.9832,0.0017718702284701,0.0017732059363609,24.6476960823744,24.6662765188076,0.0001058433779557,14.7234,3.55507054759548e-05,4.9453,0.0017718702284701,24.6476960823744,0.000181798804556,2.52892204566563,0.0034481875615572,47.9661984758721
-0.61094356,0.0007448951,1.0338128,-1.7663918,0.0050813956,2019-CABO-General,43206468,BoisTremb_Medici,-99,Typha,angustifolia,herb,graminoid,45.5390691710311,-99.0,-99.0,-99.0,-99.0,0.0029746240601503,44.31,-99.0,-99.0,0.252351261428833,-99.0,-99.0,-99.0,-99.0,175.52572093979,0.0671321160042965,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001214487110633,1.8091,-99.0,-99.0,-99.0,-99.0,1.0374597207304e-05,1.5454,0.0016885284715273,0.0017420941506099,25.1523201118721,25.9502344674857,4.86331901181525e-05,7.2444,1.60418904403867e-05,2.3896,0.0016885284715273,25.1523201118721,0.0002006715982482,2.98920412750529,0.0030720596994452,45.7614012829359
0.56272185,-0.0022526388,0.83458364,-1.7865772,0.004538154,2019-CABO-General,43207840,BoisTremb_Medici,-99,Typha,angustifolia,herb,graminoid,45.5398687,-99.0,-99.0,-99.0,-99.0,0.0027046045147385,44.53,-99.0,-99.0,0.254128247095238,-99.0,-99.0,-99.0,-99.0,154.943260505591,0.060736683465945,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001577270932927,2.5969,-99.0,-99.0,-99.0,-99.0,1.53524114796869e-05,2.5277,0.0017431961073139,0.0014435930409317,28.7008774242889,23.7680584212525,8.17005571310506e-05,13.4516,2.63894815991184e-05,4.3449,0.0017431961073139,28.7008774242889,0.0001875458939445,3.08785207295245,0.0026942140294784,44.3589257057317
-0.71600866,0.002485448,-0.0004889965,1.0134773,0.0016411012,2019-CABO-General,43814362,Frayere_marais,-99,Phragmites,australis,herb,graminoid,45.6476341,-99.0,-99.0,-99.0,-99.0,0.0029378476555573,46.14,-99.0,-99.0,0.101461635241368,-99.0,-99.0,-99.0,-99.0,362.735508698789,0.0636724676106922,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002202621672056,3.4593,-99.0,-99.0,-99.0,-99.0,1.62071899056256e-05,2.5454,0.0022273975988981,0.0016084754583729,34.9821152294099,25.2617107319848,8.81035934329148e-05,13.837,2.69531922642821e-05,4.2331,0.0022273975988981,34.9821152294099,0.0001969324232305,3.09289761525569,0.0023236022983042,36.4930461390512
-1.7261815,0.0038715624,0.91594756,-0.27362347,0.0047748573,2019-CABO-General,43815453,Frayere_marais,-99,Phragmites,australis,herb,graminoid,45.6476865711,-99.0,-99.0,-99.0,-99.0,0.0032672860583163,45.04,-99.0,-99.0,0.121771515026722,-99.0,-99.0,-99.0,-99.0,354.865551370763,0.0725418751846445,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002258301116373,3.1131,-99.0,-99.0,-99.0,-99.0,1.84205583656368e-05,2.5393,0.002204166787556,0.0016374222829583,30.3847506277679,22.5720975476645,9.50313073293879e-05,13.1002,2.63131143857261e-05,3.6273,0.002204166787556,30.3847506277679,0.0001561178707799,2.15210690904547,0.0032461058316617,44.7480275826796
-1.608108,0.001968156,0.8651655,0.41471386,0.008456969,2019-CABO-General,43816292,Frayere_marais,-99,Phragmites,australis,herb,graminoid,45.6474085946,-99.0,-99.0,-99.0,-99.0,0.0026319468553961,45.94,-99.0,-99.0,0.0978215500202558,-99.0,-99.0,-99.0,-99.0,351.49130074565,0.057290963330346,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002184332558896,3.8127,-99.0,-99.0,-99.0,-99.0,1.41480033944289e-05,2.4695,0.0018704557074905,0.0013849364365836,32.6483549718875,24.1737327507989,8.03379720588776e-05,14.0228,2.57889542335219e-05,4.5014,0.0018704557074905,32.6483549718875,0.0001433471328759,2.5020897632563,0.0023182539165566,40.4645651215415
0.8865627,-0.0006443515,-1.9279034,-2.591895,-0.0145466495,2019-CABO-General,46227340,Mont-Royal,-99,Rhamnus,cathartica,shrub,shrub,45.5036462,-99.0,-99.0,-99.0,-99.0,0.002299857309439,42.95,-99.0,-99.0,0.0952190990548671,-99.0,-99.0,-99.0,-99.0,306.237057316345,0.0535473180311772,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.000173980591015,3.2491,-99.0,-99.0,-99.0,-99.0,1.32888379157972e-05,2.4817,0.0006828028749733,0.0003391374318162,12.7513926015086,6.3334158326806,5.51997882656193e-05,10.3086,1.64775807045538e-05,3.0772,0.0006828028749733,12.7513926015086,0.0001755467794713,3.2783486816111,0.0041460799280366,77.4283396532128
-1.6727278,0.007780478,-1.0118811,-1.2186022,-0.009029092,2019-CABO-General,46229251,Mont-Royal,-99,Rhamnus,cathartica,shrub,shrub,45.5031490810478,-99.0,-99.0,-99.0,-99.0,0.0024778938718593,44.22,-99.0,-99.0,0.0788449247574223,-99.0,-99.0,-99.0,-99.0,321.185593986393,0.0560355918557068,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001895179752151,3.3821,-99.0,-99.0,-99.0,-99.0,1.10670293915021e-05,1.975,0.0003236674155438,0.0003165133258526,5.77610416567561,5.64843370741342,4.45516576607982e-05,7.9506,1.41450644521361e-05,2.5243,0.0003236674155438,5.77610416567561,0.0001329184870351,2.37203681862521,0.0048223205928172,86.058171835408
0.4414643,-0.00048590288,-0.8412764,0.23611736,-0.001595011,2019-CABO-General,46229496,Mont-Royal,-99,Rhamnus,cathartica,shrub,shrub,45.5022724,-99.0,-99.0,-99.0,-99.0,0.0017758743216844,44.38,-99.0,-99.0,0.0809963099630999,-99.0,-99.0,-99.0,-99.0,277.74011299435,0.0400151942695898,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001527139874104,3.8164,-99.0,-99.0,-99.0,-99.0,1.54050494899067e-05,3.8498,0.0006545455106774,0.0003080950691824,16.3574242890749,7.69945204081167,7.36379612546127e-05,18.4025,2.412876199262e-05,6.0299,0.0006545455106774,16.3574242890749,0.0001911435535142,4.7767743479266,0.0028410447426655,70.9991490613503
-0.8279554,0.0038228924,-0.83596396,0.105638504,-0.0026716813,2019-CABO-General,46496741,SBLUdeM-f,-99,Alnus,incana,shrub,shrub,45.9891933,-99.0,-99.0,-99.0,-99.0,0.0035511665510937,49.61,-99.0,-99.0,0.0911510162912794,-99.0,-99.0,-99.0,-99.0,418.562401263823,0.0715816680325283,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0002206361753766,3.0823,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.4984951,0.0073683797,-0.998466,-0.80635357,-0.0087524615,2019-CABO-General,46756583,BdLiesse_penin,-99,Rhamnus,cathartica,shrub,shrub,45.5102045,-99.0,-99.0,-99.0,-99.0,0.0025254216788702,44.35,-99.0,-99.0,0.095645920502092,-99.0,-99.0,-99.0,-99.0,330.952200015199,0.0569429916317991,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001522143109309,2.6731,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0005956449565338,0.0003884174868385,10.4603734272579,6.82116403981948,-99.0,-99.0,-99.0,-99.0,0.0005956449565338,10.4603734272579,0.0001698627325886,2.98303140950183,0.0045322448656738,79.5926721760588
-1.1137245,0.0063006,-0.14095998,-0.71689224,-0.0052836984,2019-CABO-General,46757451,BdLiesse_penin,-99,Rhamnus,cathartica,shrub,shrub,45.5099145,-99.0,-99.0,-99.0,-99.0,0.0025873611670955,43.74,-99.0,-99.0,0.115725093795541,-99.0,-99.0,-99.0,-99.0,296.384044743077,0.0591532045517968,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0001670249883724,2.8236,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0006670876662082,0.0004202672035295,11.2772870254912,7.10472419396285,-99.0,-99.0,-99.0,-99.0,0.0006670876662082,11.2772870254912,0.0002062021298273,3.48589956182028,0.0046095559842675,77.9257188041476
-0.3924768,0.001468619,0.081778646,-0.12970543,0.0019523511,CABO-General,17620395,MSB_Chemin,-99,Quercus,rubra,tree,broadleaf,45.5445009,1.68271055320391e-07,0.019,5.77612538315574e-05,6.522,0.0044060447379944,49.75,5.3138227995913e-08,0.006,0.0978324332214275,5.93376879287695e-07,0.067,5.93642570427675e-05,6.703,444.102873768287,0.0885637133265217,1.16195591884396e-05,1.312,2.62148591446504e-06,0.296,3.72853233104656e-06,0.421,0.000215838625748,2.4371,1.37893701649394e-05,1.557,2.83403882644869e-07,0.032,1.29480148883375e-05,1.462,0.0019545694547446,0.0011648699257578,22.0696420839808,13.1529029441564,5.4794369435119e-05,6.187,1.56137826594658e-05,1.763,0.0019545694547446,22.0696420839808,0.0013152764037405,14.8511885323878,0.0043572458325866,49.1989966197792
-0.4151485,0.0014029577,0.13658261,-0.09305668,0.0023954893,CABO-General,17621327,MSB_Chemin,-99,Quercus,rubra,tree,broadleaf,45.5443346,3.48448449581687e-07,0.039,0.000117838117988,13.189,0.0043037850811153,48.17,8.93457563029967e-08,0.01,0.100463031098935,8.75588411769368e-07,0.098,5.79139192356025e-05,6.482,446.642821569249,0.0893457563029967,1.55908344748729e-05,1.745,4.47622239078013e-06,0.501,3.51128822270777e-06,0.393,0.0002175926549003,2.4354,1.30980878740193e-05,1.466,2.94840995799889e-07,0.033,1.48581992731883e-05,1.663,0.0013240754376634,0.0010282564675259,14.819679103427,11.5087331516773,6.3775000849079e-05,7.138,1.8664328491696e-05,2.089,0.0013240754376634,14.819679103427,0.0009351375628927,10.4665022893917,0.0056087715092012,62.7760258716748
-0.448735,0.0015738874,-0.19614124,0.44419193,0.0019333027,CABO-General,17622916,MSB_Chemin,-99,Quercus,rubra,tree,broadleaf,45.5443797,3.58029280151305e-07,0.041,8.16568731388989e-05,9.351,0.0043059570254294,49.31,5.239452880263e-08,0.006,0.0917404067495934,9.0817183257892e-07,0.104,5.65162317351036e-05,6.472,449.249118740644,0.08732421467105,1.4801454386743e-05,1.695,3.61522248738147e-06,0.414,2.70705065480255e-06,0.31,0.000215551091494,2.4684,1.20070795172694e-05,1.375,2.53240222546045e-07,0.029,1.22515873183483e-05,1.403,0.0017241463516685,0.0012142981037614,19.744195331883,13.9056286774026,5.9048633960564e-05,6.762,1.78665343216968e-05,2.046,0.0017241463516685,19.744195331883,0.0011831099964565,13.5484756537847,0.0045450953001933,52.0485104539989
-0.42313015,0.00031502685,0.32849443,0.11056614,0.0049036145,CABO-General,17624786,MSB_Chemin,-99,Quercus,rubra,tree,broadleaf,45.5441409,3.71631660319017e-07,0.039,7.53268788415853e-05,7.905,0.0046863705267921,49.18,4.76450846562842e-08,0.005,0.104717372449942,6.38444134394208e-07,0.067,9.11545759644029e-05,9.566,447.680547066691,0.0952901693125684,1.3988596855085e-05,1.468,3.48762019684e-06,0.366,5.79364229420416e-06,0.608,0.0002157083562728,2.2637,1.44364606508541e-05,1.515,2.00109355556394e-07,0.021,1.20827934688337e-05,1.268,0.0017525986226788,0.0011957747901708,18.3922290759087,12.548773906031,5.24953542742939e-05,5.509,1.63422640371055e-05,1.715,0.0017525986226788,18.3922290759087,0.0011349926028521,11.9109097091553,0.005377350025266,56.4313198733793
0.08810747,0.00018889131,-0.32049966,0.57106686,0.0018109903,CABO-General,17625870,MSB_Chemin,-99,Quercus,rubra,tree,broadleaf,45.5444878,3.73341592494587e-07,0.051,0.0001171194536925,15.999,0.0034662204714938,47.35,4.39225402934809e-08,0.006,0.0817873466442146,5.12429636757277e-07,0.07,4.33295859995189e-05,5.919,437.76793163967,0.0732042338224681,1.34549381765696e-05,1.838,2.1888065912918e-06,0.299,2.29129251864325e-06,0.313,0.0001934861104161,2.6431,1.09367125330767e-05,1.494,2.26933124849651e-07,0.031,1.21885049314409e-05,1.665,0.0012050925922038,0.0009445905362584,16.4620614038032,12.9034959719574,5.95516442145778e-05,8.135,1.87402838585518e-05,2.56,0.0012050925922038,16.4620614038032,0.0008158689701836,11.1451063358197,0.0043167027061721,58.967937792244
0.7781557,-6.684323e-05,-1.423198,2.1943722,-0.0059364997,CABO-General,17630970,CF_MSB,-99,Fagus,grandifolia,tree,broadleaf,45.5456873,1.44390476659726e-08,0.003,4.00779833048511e-05,8.327,0.0022934020709453,47.65,2.40650794432876e-08,0.005,0.0536277847938779,2.88780953319451e-07,0.06,2.12783432437549e-05,4.421,448.872980555287,0.0481301588865752,1.19844095627572e-05,2.49,3.17659048651396e-07,0.066,1.3476444488241e-07,0.028,9.13077244237217e-05,1.8971,6.15584732159296e-06,1.279,8.18212701071778e-08,0.017,6.98368605444206e-06,1.451,0.0008582889819542,0.0007374272004494,17.8326646287812,15.3215201758891,3.27188820110938e-05,6.798,1.01265854297354e-05,2.104,0.0008582889819542,17.8326646287812,0.0004756997327624,9.88361027196098,0.0027174539551612,56.4605232566398
0.77776897,-0.0014531737,-0.8403039,0.90986824,-0.00088812504,CABO-General,17631526,CF_MSB,-99,Fagus,grandifolia,tree,broadleaf,45.5454654,8.55314439686282e-08,0.014,4.56310253572632e-05,7.469,0.0029208988115286,47.81,3.66563331294121e-08,0.006,0.0647644709618438,4.15438442133337e-07,0.068,3.81409146211533e-05,6.243,466.378066378066,0.0610938885490202,1.31718423711687e-05,2.156,6.78142162894124e-07,0.111,0.0,0.0,0.000129262449392,2.1158,1.04837112750119e-05,1.716,1.40515943662746e-07,0.023,1.05570239412707e-05,1.728,0.0010033065516443,0.0009102113215216,16.4223717866534,14.8985658490431,5.05796303297338e-05,8.279,1.61410053546511e-05,2.642,0.0010033065516443,16.4223717866534,0.0007405488294789,12.121487878198,0.0034266015553156,56.0874685946074
