principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,latitude,hemicellulose_area,cellulose_area,hemicellulose_mass,cellulose_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass,bio_1,bio_12,bio_13-14,bio_15,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
-20.654648,-11.880069,45.867825,-7.3078203,4.7628293,2.3098671,5.2247972,-3.8050356,0.17403498,-2.5428457,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-33.342934,-15.553393,33.90764,8.330063,3.6177478,-0.9863276,4.4095354,0.405731,-1.5770472,-4.601945,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-11.405978,-26.295193,27.285473,0.404491,3.7712162,6.5184608,5.3744493,-2.601103,-1.1113992,-1.2445723,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-34.61515,-11.67728,24.302038,1.6577059,6.3809624,3.5891123,7.1125917,-3.8438761,0.41655332,-0.56991225,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
24.583632,11.55868,119.23924,-25.422394,25.859129,8.301993,22.210876,-11.652858,6.3059793,-2.3452575,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-7.28915,-3.430589,44.27087,5.439047,6.2380986,1.3831998,8.514857,-0.9416251,-0.5699682,-3.3749847,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-49.821945,-30.602833,31.727325,5.5023236,2.073911,2.7977467,2.9609735,-3.014154,0.3021382,-2.7910166,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
10.625595,-13.190662,43.239887,0.65542674,3.7009385,1.421839,8.550373,-1.4757115,-0.70313686,-2.2993493,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
11.084714,-2.532972,31.815363,1.012386,5.359129,4.9870486,10.240953,-0.35053462,-0.46221256,0.702609,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-25.803621,9.553814,11.970804,-7.3249326,1.6171546,2.9169655,3.6342213,-2.9973767,-1.738148,0.25179657,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.0538836,1.5873551,16.307428,1.3390626,0.9696032,0.11197495,6.079439,-0.5908798,-0.6097663,-0.38356787,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-29.320944,-5.221962,4.283172,11.366982,-0.74681675,3.8734417,6.5354414,0.0075399075,-1.0460358,2.054145,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-22.275036,-15.096823,37.915108,-2.418667,6.1353693,3.9761164,7.1204243,-4.0030265,-0.28543848,-0.8351188,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-35.1237,-14.143191,57.855045,-5.9842863,6.6027126,1.6581279,5.1529574,-5.1794033,0.38238063,-4.018232,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-25.532286,-6.6990247,37.07788,7.8717647,4.138598,0.17759214,6.8008018,-0.8647322,-1.4760612,-4.398499,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-18.641665,-24.624285,23.253288,2.5272,3.7302825,6.4452987,5.2774396,-2.6212232,-1.3760537,-0.53295225,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-38.61906,1.6850702,52.840717,-4.9487143,11.939242,4.0862565,9.602367,-6.54206,1.9196385,-1.8966725,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-18.561653,-0.05454951,52.533,0.1378729,9.377042,4.257992,10.5300045,-4.235322,0.40192705,-2.1937268,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-37.65757,-22.308237,45.423187,4.0572925,3.6676083,1.4492084,4.1080675,-3.6453738,0.43410733,-3.6035645,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-25.198622,15.181237,15.57503,-3.3297315,-1.3750579,4.5375834,4.046211,-2.6315129,-2.3844523,1.693627,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
24.923723,3.8085272,34.411354,-6.599394,-1.3682874,1.2259867,3.146511,0.0059096343,0.19566108,1.0060275,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-29.697006,1.9662114,25.489204,-3.9628556,1.7827442,0.66920567,0.40252957,-1.9348785,-0.010111779,-0.6192515,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-29.456049,2.7379954,30.51558,-0.80980223,1.0265329,3.2248697,1.9540118,-0.2964375,-1.0676857,1.2218913,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-12.625127,18.20258,5.136787,4.080222,-4.944777,-1.5324218,10.152143,-1.669495,1.078238,3.1667695,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
26.119753,-16.152939,13.3400135,-0.7379883,0.068582915,6.8739176,4.8539195,1.5078782,-0.8677434,2.4789693,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
30.853168,0.5204878,26.470228,-13.007295,2.575875,1.4881698,7.616645,-1.6041042,0.63069683,2.0788114,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-55.666855,-50.38287,17.393167,-0.45412132,1.2443069,8.494642,-1.2542857,-3.0466197,0.05832396,0.5012336,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6.280384,-9.051419,-1.722088,-2.1600533,3.096491,3.9255986,4.1524677,0.7242612,-3.3759017,1.5197593,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
24.3913,-3.0840836,2.2664456,-3.740795,4.353619,3.5008154,6.6668057,0.14191543,-0.4507837,0.8374656,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-60.20229,16.411716,48.805344,0.7369629,-5.647231,3.2837174,0.9858178,-2.9554648,-1.1470622,-1.1255933,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-31.038706,11.356541,9.997604,1.8047239,0.05151038,1.986313,1.585624,0.42132112,-0.39671633,0.8067773,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-14.002841,11.267167,-3.3237903,-2.5613492,-3.1818726,-0.43770114,8.312739,-3.5383854,-0.13681975,2.7506738,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.713311,-5.2602224,6.367123,1.7418303,-2.6539805,0.8436397,7.7738914,0.32843518,1.002687,2.3300035,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
33.267723,38.346954,19.399942,-21.349365,-6.1983504,-1.8192998,4.86774,2.0562072,3.5445898,3.9120872,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-11.155283,9.34976,-7.9800158,-5.540029,1.4098126,0.6225105,7.042057,0.15910523,-1.2112963,2.5931456,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
116.89452,-5.17525,119.573875,-52.475185,-11.767348,-9.197443,-16.398008,0.47927874,7.2049184,0.14731182,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7.0162463,-12.171631,13.309523,8.877956,-3.865638,0.9931485,7.984008,1.3214388,-0.46803308,2.0634005,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-16.43412,-12.168145,-12.876109,-3.6033952,0.72931045,1.6402289,5.41413,-1.7854241,-0.7517042,2.8375616,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-18.70644,-3.0048199,-12.025152,-4.543354,-0.040483724,-2.872374,6.1206217,-0.6198242,-0.9266663,0.90883446,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2.784217,40.333965,40.784634,-1.6836492,-11.009704,-2.3325293,9.24003,-5.1316137,1.7993851,0.23387003,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-52.788177,12.183839,-13.963522,-0.6801287,-2.430177,-0.9810517,5.0460105,-0.9465567,0.9587041,1.0149401,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-49.424786,40.804512,24.370644,-5.9616966,-21.101126,8.033467,3.3109787,-4.97414,-6.2162156,-2.744046,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-40.832355,6.850722,3.495192,-8.699867,-7.4586096,-5.033113,-0.9924194,6.123979,8.61948,-2.8980055,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-46.100513,34.34371,-2.0205765,-12.356089,-15.608557,7.385352,1.4088833,-0.7212909,-1.7302294,-4.023422,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-57.720047,17.676842,-9.096417,-10.662098,-10.366767,4.3091364,-0.8268709,1.9357955,2.3961504,-3.477419,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-47.822727,12.455731,-4.15306,-5.3392496,-13.094476,3.6446657,1.3804083,0.6787188,-0.05310957,-2.7422056,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-39.301228,-20.896008,-7.303078,-8.466002,-1.3690845,-5.2119937,-2.749571,7.00604,10.274649,-2.455895,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-13.002678,59.66771,18.849913,-24.326868,-17.07561,10.324747,5.8048754,-4.2337904,-4.4000206,-4.5130043,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-46.190655,26.380558,6.880274,-13.506494,-12.680153,3.4004145,1.5673939,-1.8615456,-0.79967254,-5.157301,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-28.499313,65.54171,70.533165,-38.88579,-4.92351,16.16743,15.678888,-13.765207,-3.0061135,-7.4230323,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-31.750174,55.537006,39.307377,-26.162409,-15.07889,10.2687235,7.7986026,-7.663758,-4.0014725,-7.394234,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5.052337,62.018547,26.74299,-22.716255,-13.468407,6.023424,9.633041,-2.4224944,-2.371532,-4.6380186,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-27.337946,14.072215,13.947579,-9.339872,-5.628312,-1.9893214,2.3069441,2.354011,4.1891694,-2.5887377,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
20.60222,51.121338,35.576927,-18.974277,-7.0301695,0.92296255,10.290004,2.2253318,5.3732953,-1.4543998,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-14.020149,21.959522,12.43512,-9.80034,-10.725533,-1.3782804,2.8308225,3.640673,4.2955008,-0.9549279,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-21.265345,55.298973,18.302753,-18.77209,-19.757883,9.380024,4.160258,-3.9969091,-5.0034757,-3.9190729,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-51.588253,24.822046,4.0310206,-13.346848,-11.932855,1.9100624,0.2405824,0.3266403,1.449592,-4.123311,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
19.354391,34.83871,2.491045,-6.6371717,-15.841053,-2.6760602,4.745904,6.7465367,3.5713208,-2.1747782,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
14.263512,20.37942,-2.7374558,-7.9793797,-13.605799,-5.013474,2.125681,7.491918,5.5543737,-1.6988014,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-10.798132,28.742025,-7.920977,-13.969441,-9.047409,0.84516066,2.142249,4.074358,2.5720117,-3.6040714,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
15.956954,57.271248,34.638287,-25.181189,-8.751263,6.6079426,10.82301,-3.1195626,0.4141929,-2.078707,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-16.322367,33.470566,6.0958915,-16.75943,-11.283823,2.025586,3.3873668,1.578382,2.6766524,-2.4270217,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-36.80372,25.009523,22.28171,-15.989608,-3.7436047,0.2785372,3.7749438,1.7419789,7.4886065,-1.8735284,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-33.734806,14.428162,10.99289,-12.110295,-8.163497,-2.542197,0.3789556,4.1450696,7.053417,-1.6104928,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1.9395837,60.91261,8.873015,-13.107118,-24.307304,3.269735,3.3593693,0.7864477,-3.9087954,-3.0681846,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-4.9632807,58.638508,5.1156707,-12.824758,-23.245266,3.5470402,2.6538222,0.23170531,-3.9314783,-2.7438772,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-4.991402,57.043274,16.807014,-18.74368,-21.319687,6.2880006,4.3994737,-2.5940645,-3.9708333,-2.9260592,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-15.629899,33.977203,3.5743732,-16.181839,-16.122461,0.94607395,0.7636342,2.8383489,2.629084,-2.7255208,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-61.524345,18.942886,14.032856,-12.373381,-6.5025344,2.8249006,1.6190636,1.4646536,5.536925,-2.9757843,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-45.840034,19.70223,9.979262,-11.131038,-9.486421,0.04433177,0.40807733,3.40394,5.622504,-3.0308619,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-14.608534,46.19179,-2.707472,-20.11057,-17.854475,4.1364026,1.7057537,2.9165747,1.5293235,-2.5616617,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-12.114995,39.69757,-9.732672,-19.567217,-16.87916,0.82076085,1.1561538,4.0971017,3.0986888,-3.5760286,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-9.210504,49.954308,2.307773,-17.586441,-17.341536,2.0939536,2.4847977,2.810749,1.6417125,-3.0660527,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-18.652786,25.00471,-0.02732724,-14.230267,-10.481,-2.2560995,-0.0529768,6.2186313,6.800129,-2.9298668,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-34.76117,42.194122,0.8537917,-13.447698,-19.213448,2.2287893,0.79949844,1.2533071,-0.7518557,-4.6783347,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-31.51879,29.198914,12.0910015,-7.737187,-15.305829,-2.8760507,0.55498415,5.3678,4.266262,-3.9748337,-14.5704,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
