principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,carbon_area,carbon_mass,Jmax,latin_genus,latin_species,leaf_mass_per_area,nitrogen_area,nitrogen_mass,Rd,Vcmax,leaf_dry_matter_content,equivalent_water_thickness,latitude,longitude,dataset,Unnamed: 2016,species_name,chlorophyll_area,chlorophyll_mass,carotenoids_area,carotenoids_mass,phenolics_mass,phenolics_area,solubles_mass,hemicellulose_mass,cellulose_mass,lignin_mass,aluminum_mass,boron_mass,calcium_mass,copper_mass,iron_mass,potassium_mass,magnesium_mass,manganese_mass,sodium_mass,phosphorus_mass,zinc_mass,solubles_area,hemicellulose_area,cellulose_area,lignin_area,aluminum_area,calcium_area,copper_area,iron_area,potassium_area,magnesium_area,manganese_area,sodium_area,phosphorus_area,zinc_area,boron_area,bio_1,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
-40.84566,23.38427,28.150743,-27.089916,-10.593497,-3.4855099,0.05626577,6.56599,1.144528,-1.0319211,3.52,466.9,46.8375932,Vochysia,ferruginea,0.007539,0.102,13.5,2.018936897,33.77052269,376.6,0.0124795873605948,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-29.3864,2.4254644,-12.801089,-0.30837086,-3.720961,-2.6777797,1.0774741,-1.9796737,0.9624524,-0.4777695,4.584,514.4,77.40969141,Miconia,borealis,0.008912,0.112,12.6,0.618948093,51.98806134,459.0,0.0105041220043573,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-49.070374,16.506935,12.35639,-21.869287,-7.643645,0.10819701,0.5635243,3.0725465,0.11233738,-0.030790374,3.085,470.1,67.45433814,Vochysia,ferruginea,0.006562,0.121,18.4,1.94742245,45.21160085,431.2,0.0086559962894248,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.938835,0.22894265,-8.190717,0.0972031,-2.7835984,-3.2251213,-0.20361567,-1.0698519,2.5787392,-0.4559612,5.087,518.0,,Miconia,borealis,0.009821,0.177,18.0,,,461.5,0.0114596067172264,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.624027,0.75664496,-11.032183,-1.7831135,-3.4817472,-2.896383,0.5689558,-2.269468,0.5737081,-1.2712052,4.824,547.3,126.7867338,Miconia,borealis,0.008815,0.161,18.3,0.318462977,91.78885138,481.3,0.0094999802617909,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-12.503779,-3.2261107,-17.998043,-5.906381,-4.788367,-2.9116786,1.0727345,0.68269885,-1.1243429,-0.23437299,4.503,503.0,116.9783559,Guatteria,dumetorum,0.008953,0.193,21.6,0.819757762,66.49574954,437.5,0.011511,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-50.6498,20.122688,-21.917711,-7.2398586,-6.5271673,-0.41777268,-1.090711,0.736343,-2.133754,0.42989612,7.324,436.3,,Vochysia,ferruginea,0.016787,0.26,15.5,0.537193181,115.3358658,452.5,0.0203113425414365,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.35457,19.486948,7.8857503,-21.3456,-10.372053,-3.9014792,1.815758,3.8358161,1.8697038,0.109973,4.651,484.3,,Terminalia,amazonia,0.009604,0.127,13.2,,,408.0,0.0139352156862745,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.34694,-2.3328185,1.8108754,-9.22076,-5.4074388,-1.5421952,2.8932347,-1.789379,1.1066859,0.33806664,4.355,499.7,,Miconia,borealis,0.008715,0.158,18.1,,,337.1,0.017137862652032,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.41268,12.666731,-3.9644291,-16.006777,-7.250481,-2.7435086,1.814995,2.3948658,1.4739122,1.1864681,5.128,490.0,,Terminalia,amazonia,0.010465,0.166,15.9,,,532.9,0.0091728307374742,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-50.656193,23.754076,-22.728817,-5.510218,-5.9001336,0.1195473,-1.4550794,0.2017588,-1.2302042,0.7141704,6.033,461.9,,Vochysia,ferruginea,0.01306,0.234,17.9,,,379.2,0.0213809282700422,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-11.254436,-7.2478166,-23.414537,-1.7586561,-2.3641186,-1.305371,-0.56127083,0.37302333,-0.81226355,-0.9841314,4.257,464.7,,Guatteria,dumetorum,0.009162,0.184,20.1,,,391.7,0.0142283497574674,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.670616,12.512937,-23.576706,-6.138,-4.210133,-1.2513074,-0.51449597,0.32301968,0.026386496,0.040645342,5.023,491.3,,Terminalia,amazonia,0.010223,0.18,17.6,,,503.2,0.0100929777424483,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-48.147667,-1.7204851,-16.433578,-2.3374443,-2.9958038,-2.972347,-0.17187123,-1.6812775,1.6515458,-1.0660161,5.863,514.1,,Miconia,borealis,0.011404,0.198,17.4,,,355.3,0.0206928195890797,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-50.321033,20.287676,-30.906982,1.3335277,-4.0146904,-1.1051362,-2.6861515,-0.18829748,-0.6981137,-2.1580982,6.881,475.5,,Vochysia,ferruginea,0.014472,0.19,13.1,,,470.6,0.0162802311942201,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-36.878483,15.752909,4.3476543,-19.571392,-8.725162,-3.5564895,1.0912046,3.0750186,1.6888094,-0.2939725,4.766,497.3,,Terminalia,amazonia,0.009584,0.127,13.2,,,539.7,0.0081740137113211,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-11.506407,-4.813541,-21.9295,-2.0530648,-3.4650054,-2.7807128,-0.99212366,0.9275656,-0.05130453,-1.1323239,4.683,461.6,,Guatteria,dumetorum,0.010145,0.197,19.4,,,430.6,0.0134151486298189,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-26.648857,4.083298,-5.1311054,-1.6032369,-4.0110607,-3.020077,1.2279679,-2.288091,1.511097,-0.5500045,4.813,519.3,,Miconia,borealis,0.009267,0.183,19.8,,,404.3,0.0136540981944101,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-37.499195,5.522971,-25.83671,1.7755035,-3.096833,-4.7246003,-2.1285453,0.17870553,3.0880847,-1.314066,5.708,502.0,,Terminalia,amazonia,0.01137,0.189,16.6,,,365.6,0.0197295623632385,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-41.415825,22.79562,-9.64139,-14.497428,-6.9118276,-0.090290524,0.26857746,2.0842657,-0.8154434,0.8412924,5.31,461.9,,Vochysia,ferruginea,0.011496,0.141,12.3,,,417.4,0.0160459262098706,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-21.297798,-0.15044065,9.674818,-14.340379,-6.6162243,-1.4005396,0.74989027,2.5319743,0.8539547,0.59967804,3.872,487.3,,Guatteria,dumetorum,0.007945,0.168,21.2,,,360.5,0.0140938349514563,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.689407,16.142933,-12.463262,-8.76331,-6.0915318,-1.5094943,0.5882422,0.52848303,0.92607415,0.7186927,5.376,487.3,,Terminalia,amazonia,0.011033,0.179,16.2,,,476.4,0.0121261099916037,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-26.289343,9.486326,-16.994183,-5.7731156,-3.3795981,-1.7299837,0.36582762,0.4623096,0.24856906,0.2534027,4.918,485.9,,Terminalia,amazonia,0.010121,0.147,14.5,,,515.9,0.0094971430509788,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-29.93926,2.626205,-10.757572,-2.1187918,-3.9740431,-3.1468291,1.1162202,-2.5913806,0.9959693,-0.9754302,5.277,523.3,,Miconia,borealis,0.010085,0.192,19.0,,,388.7,0.0158604592230512,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-50.70842,18.559605,-30.251215,2.0003877,-3.9584665,-1.0719829,-1.9249345,0.4364095,-1.6380563,-1.765985,,,,Vochysia,ferruginea,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-29.4365,-1.2328776,-7.8561893,-11.590519,-4.357319,-0.96071845,0.5277973,0.56240267,-0.56501806,-0.3380103,4.431,477.0,,Guatteria,dumetorum,0.00929,0.189,20.3,,,460.8,0.0108705902777778,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-42.03025,9.618792,-24.760681,2.3246312,-2.8585856,-4.4331174,-0.9873597,-0.5795818,2.703122,-1.4093356,7.354,510.9,,Terminalia,amazonia,0.014395,0.274,19.0,,,372.1,0.0242908371405536,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-27.605286,6.2032013,29.761515,-26.66187,-10.021627,-5.258441,1.8260672,6.4825964,0.77853733,-2.681808,,,,Guatteria,dumetorum,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-28.885773,7.28157,-0.3120061,9.286098,2.8939426,-2.1453748,2.4391208,-2.256607,2.5296264,0.01654498,,,,Terminalia,amazonia,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-51.268654,20.534803,-25.659346,-2.6496553,-5.8479695,-0.6682902,-1.14765,0.46129152,-2.436508,-0.15196514,,,,Vochysia,ferruginea,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-30.22672,0.8503291,-8.270782,-3.039871,-4.8872147,-2.4892228,1.8237876,-2.1690342,-0.29218858,-0.057715077,,,,Miconia,borealis,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-38.949078,20.219425,8.167577,-22.379286,-9.117889,-1.9912897,1.4632627,4.9039702,-0.27603427,-0.25147554,,,,Vochysia,ferruginea,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-42.478134,17.228642,-28.682617,-0.59704155,-4.380635,-1.7110809,-0.7324056,0.7480682,-2.0231292,-1.511149,,,,Vochysia,ferruginea,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-18.434824,-3.018055,-23.376501,3.81177,1.0047513,-1.6593248,-0.36758807,-0.9371179,-0.738363,-1.6977031,,,,Terminalia,amazonia,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-19.830013,9.680088,-22.494244,0.6601694,-2.072932,-2.1490684,-0.46025205,0.2804904,-0.7286229,-1.1497875,,,,Terminalia,amazonia,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-20.027243,3.5294428,5.5338373,-14.371687,-5.892359,-2.4532557,0.9231929,2.360264,0.5772703,-0.7218011,,,,Terminalia,amazonia,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-41.400513,21.625872,-27.413034,0.8076779,-4.792419,-1.4581095,-1.6648582,1.2556412,-1.3158804,-0.9728989,,,,Vochysia,ferruginea,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-24.844652,3.5926101,2.0267563,-13.640919,-5.949216,-2.278479,1.7719154,2.011137,-0.18806867,-0.10331929,,,,Guatteria,dumetorum,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-28.045036,8.059287,-0.5508247,-0.24184974,-5.4231405,-3.351209,0.5082144,-0.699744,1.9654204,0.49121162,,,,Miconia,borealis,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-21.834435,10.950364,-19.195013,-1.099912,-3.8597836,-2.4507215,-0.5655514,0.63020694,0.08851774,-0.29203346,,,,Terminalia,amazonia,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-31.621122,17.528118,-1.3855255,-10.448211,-8.604813,-3.3006039,2.0306532,1.4549404,1.1949257,1.5276601,,,,Terminalia,amazonia,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-55.773544,7.9855075,16.625834,-23.605408,-7.645931,-0.4717721,0.86513335,3.4118583,-0.34919235,-1.0828292,,,,Vochysia,ferruginea,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-52.081738,11.5784025,-27.622248,-1.1189348,-2.996013,-1.0245275,-1.1382327,-0.24268739,-1.2676364,-1.2617915,,,,Vochysia,ferruginea,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-40.886032,19.525047,-29.598713,3.2797008,-4.320244,-3.4243245,-2.3278723,1.3462846,0.46144104,-2.5414333,,,,Vochysia,ferruginea,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-45.876194,17.776842,5.911752,-20.183529,-7.793298,-0.042531375,1.0273185,3.4048321,-0.93740326,-0.26369026,,,,Vochysia,ferruginea,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-37.24998,11.949031,-17.708166,-9.313585,-5.7162,-1.8348378,0.14867201,0.8356777,0.6695892,0.67510337,5.636,489.8,,Terminalia,amazonia,0.011508,0.207,18.0,,,396.6,0.0175086414523449,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-34.25953,18.292555,15.1062565,-15.330101,-10.325437,-3.7150993,0.44389072,3.210857,3.1580837,0.36817828,6.052,484.3,,Terminalia,amazonia,0.012497,0.162,13.0,,,350.5,0.0231577788873039,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-40.12536,4.21498,23.680704,-26.909555,-9.806423,-4.105602,0.18045655,5.908824,1.7979649,-2.0307393,3.266,466.8,,Guatteria,dumetorum,0.006997,0.129,18.5,,,398.8,0.0105481354062187,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-44.195095,-0.19840544,-14.982521,0.31049213,-2.6646092,-3.7925339,-0.37957394,-1.5705609,3.099111,-1.1877178,5.733,528.0,,Miconia,borealis,0.010858,0.22,20.3,,,384.8,0.0173592557172557,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-45.62513,19.250586,-18.895786,-8.249385,-5.4865026,-0.2576435,-0.32145816,0.72127837,-1.0209272,0.7972629,6.037,493.3,,Vochysia,ferruginea,0.012237,0.166,13.6,,,397.4,0.0185556522395571,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-19.448063,4.4059086,-19.106815,-4.859752,-1.9677494,-0.8260061,0.70210695,0.08934479,-1.4275081,-0.4629111,,,,Terminalia,amazonia,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-16.663042,-6.839668,-16.41772,1.0163828,-2.2396867,-2.2714896,0.74153453,-0.5932925,0.058248248,-1.3445821,,,,Guatteria,dumetorum,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-26.46144,20.616663,34.84716,-23.815577,-12.621588,-7.526213,0.84293455,5.8281364,3.4534721,-2.0560205,,,,Terminalia,amazonia,,,,,,,,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-29.993925,9.250038,-32.83721,-0.9406279,-2.936766,-2.3362963,-1.5479285,-1.1423953,0.6766163,-1.1426196,5.742,496.6,,Terminalia,amazonia,0.011562,0.183,15.8,,,381.4,0.0187526303093865,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-26.960608,12.792315,-20.9608,-3.2606463,-3.293059,-1.5793312,-0.20852263,-0.32332298,0.09689695,-0.46596733,5.311,484.0,,Terminalia,amazonia,0.010973,0.199,18.1,,,502.2,0.0108768606133015,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.586575,5.4828844,-8.263335,0.90981215,-4.0405507,-2.1312246,0.16996178,-2.8201878,1.1496036,-0.9533057,5.349,541.8,,Miconia,borealis,0.009873,0.214,21.7,,,364.3,0.0172282901454845,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-40.459934,19.442152,-5.6369553,-15.439496,-7.2796063,-0.31123653,0.80461425,2.8181407,-0.43354827,1.02417,6.268,453.4,,Vochysia,ferruginea,0.013825,0.167,12.1,,,414.4,0.0195364864864865,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-35.59705,17.754322,28.680199,-20.990917,-9.853847,-5.3098884,0.45930883,4.9591746,3.9818919,-0.6929364,4.618,510.8,,Terminalia,amazonia,0.00904,0.108,12.0,,,335.6,0.0178968295589988,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-28.254837,0.8143605,-4.1384206,-11.0609665,-5.4070253,-0.86219096,0.9168829,0.7593542,-0.37359565,0.037578534,4.052,467.8,,Guatteria,dumetorum,0.008661,0.133,15.4,,,410.1,0.0124582392099488,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-32.727493,1.1643285,6.9595914,-8.997601,-5.170126,-0.3545787,1.7203813,-1.8190627,0.33762306,-0.025781877,4.125,531.1,,Miconia,borealis,0.007767,0.174,22.4,,,429.8,0.0103041959050721,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-33.965717,6.5444956,-26.430288,-1.0160122,-3.475885,-0.00030706817,-2.0892644,-0.8090658,-0.7064448,-1.4217134,5.152,484.3,,Terminalia,amazonia,0.010639,0.247,23.2,,,477.6,0.0116369631490787,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-48.492172,20.891546,-30.516325,1.473419,-3.8930972,-0.29371232,-3.1619303,-0.084762014,-0.7419111,-1.4913756,6.189,485.8,,Vochysia,ferruginea,0.012739,0.209,16.4,,,415.9,0.0178909591247896,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-20.990803,5.4098377,16.054895,-7.158302,-6.8957787,-2.9310071,2.629651,-1.4330995,1.8031749,-0.006050005,4.681,549.5,,Miconia,borealis,0.008519,0.128,15.0,,,505.2,0.008343628661916,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-34.214993,13.204238,-26.258791,-2.4186423,-3.2203863,-0.9679292,-0.9532842,0.081378885,-0.6639053,-0.6164708,5.238,496.1,,Terminalia,amazonia,0.010559,0.231,21.9,,,399.6,0.0158649239239239,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
-18.925913,-3.8080106,-20.573347,-2.485058,-2.6302984,-1.2904255,-0.3526142,-0.29232684,-0.09943394,-1.1121985,4.638,497.2,,Guatteria,dumetorum,0.009329,0.161,17.3,,,418.9,0.0129412315588446,9.28,-79.97,PA_SLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.630093,2345.3645,349.6089,63.548874,55.123344,7.3737774,368.0,370.0,319.0,615.0
