principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,Unnamed: 0,Species,dataset,numSamples,LandCover,Tool,Sensor,Site,Year,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn _area_mg_cm2,Zn_mass_mg_g,Latitude,Longitude,bio_1,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
35.736366,18.32937,-0.059986044,-7.7097187,0.49718007,-0.5816389,-1.0529755,-4.1640687,1.5573453,-0.35949066,4479,Dicranopteris linearis,29,173,Mix,Proximal,ASD FieldSpec3,Hawaii,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3860551,-155.2446121,22.064573,2119.791,220.38667,33.969124,138.81845,15.198667,348.0,226.0,308.0,324.0
-11.930934,-10.850649,6.181718,-8.247541,2.9786832,-3.7184966,-0.11616352,-2.6047795,0.65795594,-0.7478701,4480,Dicranopteris linearis,29,173,Mix,Proximal,ASD FieldSpec3,Hawaii,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3860551,-155.2446121,22.064573,2119.791,220.38667,33.969124,138.81845,15.198667,348.0,226.0,308.0,324.0
7.479235,17.691046,6.389071,-8.382051,3.1264098,-2.1105714,-1.7346646,-1.4260517,2.374032,0.14392823,4481,Dicranopteris linearis,29,173,Mix,Proximal,ASD FieldSpec3,Hawaii,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3860551,-155.2446121,22.064573,2119.791,220.38667,33.969124,138.81845,15.198667,348.0,226.0,308.0,324.0
7.212277,21.626528,2.843068,-7.9226,-6.572062,-4.76414,-11.971122,-0.32476106,-10.511575,2.284207,4482,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000757279,0.104603136,,,0.000202525,0.027974828,4.09170695,565.1884484,0.045833405,6.3309791,5.437068447,0.710012689,0.819962887,113.261667,23.84565162,3.317922228,3.27e-05,0.004517943,7.566843655,2.521652924,348.316515,97.81255853,0.708118375,0.00028245,0.03901489,,72.39544548,,51.10526316,1.718973571,237.442226,0.016017109,2.21244708,0.002743002,0.378891576,0.104705084,14.46293802,2.350034835,324.6108674,1.03339808,142743.5211,0.005823733,0.80443366,,,,,0.324760692,44.85927122,1.847310791,255.1694763,0.00702072,0.96977369,,,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-27.794163,0.36230358,-4.313846,-2.1592526,-6.3422494,-3.6518009,-8.796156,0.9452891,-6.9460173,2.374544,4483,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.001026554,0.120262663,,,0.000146873,0.017206471,4.876281648,571.2654752,,,5.523736292,0.429810133,0.647788795,75.889664,25.32004826,2.23093635,4.15e-05,0.004860504,8.267945829,2.498975106,292.759587,,,0.000288582,0.033807865,,85.35929196,,49.20261438,1.818878919,213.085052,0.031742455,3.71868771,0.00343373,0.402267886,0.153638502,17.99903658,3.160133806,370.2155598,1.595039416,186861.8377,,,,,,,0.328421837,38.47522977,3.535158649,414.1504185,0.010967692,1.28488551,0.000202442,0.02371646,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-36.05308,-4.0330706,7.7827573,-1.1520867,-4.224582,-0.21603473,-7.8279138,1.0711728,-5.1570888,4.1554666,4484,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.001914613,0.09987605,,,0.000424098,0.022123121,11.23781773,586.2222921,0.124973817,6.51927617,,,3.551695807,185.274695,,,6.95e-05,0.003624541,26.66605252,9.497276141,495.426703,111.1778624,2.131267559,0.000940405,0.049056376,,191.698915,,58.14861856,5.339456184,278.533459,,,0.004868421,0.253961853,0.26341637,13.74115078,5.447404299,284.1645869,,,0.0215233,1.12276586,,,,,0.891925153,46.52739706,4.030828086,210.2686959,0.021362762,1.11439138,0.000390813,0.020386817,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-28.18028,-0.8454078,-7.2230177,-0.9243824,-7.7068233,-2.5849316,-8.963047,1.2717583,-5.7453814,2.5334735,4485,,30,29,Forest,Airborne,AVIRIS_NG,D01,,,,,,,,,,,,8.804660526,1.174324965,,,45.54491313,6.113750955,,,8.474507003,,,,,,,,75.30102758,,52.95041322,,,,,,,,,,,0.269964144,35851.32271,,,,,,,,,,,,,,,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-11.649072,-3.9452422,-1.7410928,-4.965003,-8.681309,-2.667387,-9.154294,-1.1298712,-7.2113743,1.4991685,4486,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000696653,0.083517768,,,0.000293776,0.035219149,4.199599707,503.4661543,0.120078731,14.39555704,8.207338166,1.066043515,1.819596181,218.14105,38.11434253,4.834433232,4.04e-05,0.004844588,9.609933529,4.242392009,508.59628,69.35210715,0.578491893,0.000442386,0.053035111,,83.41374433,,53.53333333,2.522873453,302.452968,0.015189084,1.82093304,0.002081006,0.249480008,0.151387044,18.14893285,1.667258857,199.878194,0.362516123,43459.99877,0.010622601,1.27348327,0.062040041,7.4376281,,,0.288289761,34.56142186,1.231193726,147.6008224,0.01154741,1.38435343,0.000168636,0.020216812,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-12.47285,9.653649,-3.9598804,-1.6498231,-8.052484,0.56900346,-9.717595,0.7847845,-6.6195235,2.2127364,4487,,30,29,Forest,Airborne,AVIRIS_NG,D01,,,,,,0.000243214,0.023793603,5.575468491,545.4464651,0.048979972,4.79169643,9.922013803,0.849223375,1.89173096,185.067491,49.26330637,4.596601274,6.65e-05,0.006501654,9.99066311,3.961369873,387.539666,49.19897913,0.502904273,0.000498817,0.048799156,,102.2184366,,49.428125,2.310498118,226.035361,0.023695726,2.318146,0.003724314,0.364348517,0.224350897,21.94818318,2.122158093,207.6101106,1.087043798,106345.1794,0.015696248,1.53555934,0.065091141,6.36784746,,,0.266622253,26.08357768,2.166080644,211.907041,0.018677261,1.82719101,0.000165149,0.016156519,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-28.688692,-3.5304065,-6.2387447,-1.0779345,-6.7734303,-2.802551,-7.292515,0.7447727,-4.9304233,1.5012354,4488,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000560522,0.087437024,,,0.00022109,0.034488312,3.53369074,551.2276092,0.068555535,10.69411734,7.65169759,1.23086889,1.103408562,172.122947,40.79518497,6.412278406,4.12e-05,0.006427673,7.779391638,3.122084752,487.020354,61.49615309,0.394226238,0.000423361,0.066040899,,64.10583725,,54.82315113,2.057213761,320.908961,0.007834507,1.22212075,0.001888073,0.294524414,0.177378248,27.6695939,1.531512503,238.9037518,0.292254991,45589.45076,0.013710022,2.13865425,0.085901122,13.3998908,,,0.248340205,38.73909394,1.278809316,199.4840674,0.013041203,2.03432383,0.000185332,0.028910325,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-35.281948,-13.12439,-0.6713574,-2.5469685,-5.8562284,-1.8100382,-8.545865,0.5585098,-4.7820234,2.8129003,4489,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.001385394,0.100567709,,,0.00025643,0.018614654,7.552403665,548.2398459,0.053652959,3.89474544,,,2.510437687,182.236283,,,7.71e-05,0.005600146,21.14456899,4.365530797,316.90016,104.0352683,1.433161685,0.000798233,0.057944869,,137.7572922,,60.76942356,1.931026855,140.176017,0.01260814,0.91524303,0.003008045,0.218358342,0.226087366,16.41200711,2.993035359,217.2687421,,,0.021600212,1.56799048,0.116024926,8.42241625,,,0.546259152,39.65373759,2.518083497,182.7913032,0.013699372,0.99445713,0.000416532,0.030236689,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-66.725044,-26.001957,1.2227621,1.2123688,-1.5199767,-3.349359,-2.9268544,1.718026,-2.3660116,1.9560181,4490,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.002742833,0.086813482,,,0.000655089,0.020734247,17.6090852,557.3456919,0.241155957,7.63283455,13.93414831,0.894489646,6.746250976,213.525795,62.52211214,2.877340161,0.000154356,0.004885527,42.26344049,16.30414158,516.042882,83.57411798,2.64048648,0.001663727,0.052658668,,315.9454797,,57.35916923,8.130670917,257.344113,0.034501258,1.09200038,0.006551729,0.207368971,0.434804345,13.76200556,6.745394546,213.4986882,,,0.048093475,1.52220805,0.324490368,10.27045451,,,1.340676096,42.43377996,6.265756462,198.3176486,0.044233695,1.40004203,0.000988047,0.031272721,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-4.561918,18.119173,-1.0250173,-3.8522708,-7.2282333,-0.39643064,-10.932574,1.2941855,-6.950525,2.8160453,4491,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000960193,0.104225871,,,0.000310632,0.033718095,5.02425377,545.3664625,0.064677913,7.02057788,8.954600585,0.8733744,1.897835244,206.003865,44.64892821,4.240192232,5.23e-05,0.005679914,10.76876281,4.836998508,525.040511,27.49724444,0.253321654,0.000503476,0.054650721,,92.12619616,,53.89398281,3.253984434,353.209464,0.01729926,1.87777863,0.003035833,0.329529851,0.224413073,24.35931177,2.128102223,230.9985989,0.586640367,63677.91048,0.01285572,1.39544677,0.082022856,8.90331521,,,0.359846298,39.06014935,1.871843949,203.1825938,0.013391194,1.45357074,0.000253911,0.027561162,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
4.534891,24.60976,-3.5915093,-2.9186254,-8.0000305,-3.6209517,-10.645998,1.9034785,-7.327981,2.113829,4492,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000629483,0.091481345,,,0.000247898,0.036026494,3.738124601,543.2535502,0.096605969,14.03953618,7.215504043,1.094039469,1.216622098,176.809054,36.12347631,5.818698563,4.32e-05,0.006280726,7.322329447,3.323033417,482.929248,58.93640972,0.405541101,0.000441272,0.064129061,,68.80994334,,51.55363322,2.168642545,315.164123,0.013177726,1.91509044,0.002051469,0.298135523,0.164033376,23.83861513,1.592427251,231.4240027,0.379517254,55154.42042,0.013815796,2.00781976,0.085529051,12.4297517,,,0.277805421,40.37285997,1.31621422,191.2825612,0.013433911,1.9523212,0.000198399,0.028832883,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-47.770336,-11.346701,-4.660555,0.10050598,-4.573601,-3.5018594,-5.932823,1.911693,-3.9561849,1.890685,4493,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000423029,0.072218621,,,0.000228016,0.038926345,3.11620402,531.9915406,0.104434962,17.82890855,7.914742503,1.498450523,0.959920925,163.875603,44.82796594,8.215291112,3.83e-05,0.006539213,7.727268486,2.457621834,419.559829,,,0.000397625,0.067881734,,58.57619496,,56.88135593,1.472584706,251.396443,0.012132849,2.07129349,0.001450904,0.24769518,0.152797484,26.08525252,1.182646557,201.8988359,0.302054552,51566.09301,0.012961632,2.21278156,0.088244868,15.06497098,,,0.231210334,39.47172298,0.977562598,166.8873505,0.012650213,2.15961672,0.000171478,0.029274353,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-27.12517,4.0853353,11.280561,-0.42400685,-4.6560016,1.4914863,-8.447493,1.6198598,-5.3836923,4.5261126,4494,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.001781735,0.105578634,,,0.000385977,0.022871503,9.706554805,575.1725582,0.151909319,9.00155343,,,3.04378572,180.362864,,,6.07e-05,0.003594025,25.67232706,8.54027937,506.063627,94.71339498,1.59837382,0.000788935,0.046749213,,168.759004,,60.35465448,4.897441826,290.203291,0.016537487,0.97994697,0.00393157,0.232969506,0.233267846,13.82254221,4.318479592,255.8962479,,,0.016393574,0.97141924,0.091386393,5.415201,,,0.718220508,42.55894447,2.811825229,166.61779,0.019772584,1.17164615,0.000334505,0.019821446,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-87.13338,-44.329617,-3.927243,0.85326725,-1.1620193,-3.8296463,-0.8826157,-0.116140954,-1.4707102,0.7304199,4495,,30,29,Grassland,Airborne,AVIRIS_NG,D01,,,,,,0.000251273,0.043184091,3.000895241,515.7378762,0.116478191,20.01809789,7.002899731,1.232099231,0.655642507,112.6796,33.93776797,4.997886104,4.42e-05,0.007590461,12.62635456,0.782987908,134.565351,114.5465827,0.666505818,0.000438149,0.075300891,,58.18644275,,68.45408163,,,0.016143906,2.77451324,0.001125752,0.193473171,0.140783527,24.19524562,0.919777081,158.0741213,0.29084611,49985.20217,0.011843782,2.03548832,0.13355375,22.95272646,,,0.160572825,27.59626077,0.831904645,142.9722468,0.013390929,2.30138294,0.00010026,0.01723078,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
3.6241212,17.890192,-2.9182014,-5.480441,-9.471881,-3.4509435,-13.425156,0.42439523,-10.70977,2.6418734,4496,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000595806,0.098596817,,,0.000148163,0.024518718,3.305437579,546.9991712,0.046636739,7.71766425,5.167297077,0.691222551,0.566237921,93.703682,24.14875552,3.060178887,3.04e-05,0.005026795,6.400933047,1.57664753,260.91096,72.17383689,0.43613615,0.000284992,0.047161782,,60.42856649,,51.43877551,1.046934271,173.251548,0.012830833,2.12330581,0.001986283,0.32869939,0.108821467,18.00828201,1.638301863,271.1138057,0.715333314,118376.6811,0.007899568,1.30725717,0.033001579,5.4612546,,,0.213949217,35.40531063,1.310681726,216.8977028,0.008777591,1.4525565,5.86e-05,0.009693289,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-18.222109,1.5220746,-1.8631549,-4.19974,-7.9485364,-2.904015,-10.219784,0.4559766,-8.409345,1.6308836,4497,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000695546,0.117201662,,,0.000139684,0.023537179,3.141446174,529.3431796,0.04421574,7.45048596,5.973802348,1.165035087,0.811022682,136.659774,31.57635703,6.557914774,3.06e-05,0.005148247,6.691466289,2.249932046,379.120353,82.9137815,0.492061089,0.000301742,0.050844358,,59.346116,,53.35484722,1.578730918,266.020934,0.010946692,1.84455074,0.001981587,0.333903445,0.109327384,18.42199477,1.572592238,264.9865474,0.424502171,71529.89944,0.006109835,1.02952559,0.047553165,8.01285202,,,0.176220079,29.69361623,1.281174839,215.8818344,0.007663444,1.29131352,0.000102312,0.017239937,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-13.919997,9.9912,-2.8337457,-1.8835617,-7.8096275,-0.03528836,-9.408156,0.9513148,-6.423346,2.0533504,4498,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000950315,0.103368166,,,0.000330599,0.035960067,5.005932093,544.5078412,0.105993701,11.52920184,9.401050755,1.021970307,1.805376755,196.375377,47.10814417,5.677616292,5.46e-05,0.005941088,11.53226889,4.537737363,493.581121,,,0.000534111,0.058096605,,91.93498631,,55.64218009,3.094052786,336.547914,0.020991873,2.28333886,0.002996187,0.325902822,0.203508203,22.13609983,1.92070121,208.9195079,0.486999454,52972.1571,0.014379571,1.56410214,0.090172908,9.80833432,,,0.367057592,39.92577875,1.750410812,190.3965925,0.014643839,1.59284724,0.000277381,0.030171463,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-20.096272,-3.7430065,-3.5432093,-4.6814594,-5.492513,-0.091838874,-7.889575,0.7654502,-3.7996914,1.2606044,4499,,30,29,Forest,Airborne,AVIRIS_NG,D01,,,,,,0.000303534,0.037093688,4.597548295,561.8472831,0.071959096,8.79382227,6.33846885,0.682620724,1.343975372,164.241649,31.01347578,3.149875971,4.68e-05,0.005717431,11.43821002,3.105864674,379.554823,55.61260701,0.45507321,0.000430689,0.052632661,,81.82914527,,58.29538462,2.086479405,254.979983,0.022427479,2.74076905,0.003181053,0.388743219,0.128934217,15.75651523,2.23879981,273.5944269,0.717066114,87629.67176,0.008520756,1.04128618,0.049685372,6.07184294,,,0.332637177,40.65020789,1.808035002,220.9524487,0.008960276,1.09499816,0.000118745,0.014511285,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-72.568184,-33.643414,-1.1061435,0.25770053,-2.588984,-2.6756144,-3.179107,0.21356471,-2.8675132,1.7833809,4500,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000997537,0.082267549,,,0.000212585,0.017531992,6.829353298,563.2214141,0.095140294,7.84628483,,,2.567049109,211.706287,,,4.52e-05,0.003726348,21.05935395,6.854446735,565.290887,90.18053174,1.093485966,0.000515468,0.042511029,,121.2552138,,63.51572917,3.880758512,320.048796,,,0.002770978,0.228524461,0.19520004,16.09828014,3.255595308,268.4911606,,,0.010580248,0.87256026,0.049234609,4.06041168,,,0.464422708,38.30125676,2.301508598,189.8069803,0.00985032,0.81236258,0.000249498,0.020576232,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-44.68566,-15.93353,0.37464496,-2.3425303,-4.69773,-1.5998342,-7.7764096,0.61941874,-4.5421166,3.146284,4501,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.002009977,0.111805358,,,0.000326984,0.01818855,9.826031007,546.5747415,0.102291932,5.6900071,,,2.713125073,150.91807,,,0.000105777,0.005883876,25.92852046,5.202815819,289.407565,136.8865372,2.460873613,0.001022541,0.05687901,,179.7746998,,59.27526646,2.91597442,162.201601,,,0.004543959,0.252758551,0.316537433,17.60745161,4.136596159,230.0989051,,,0.026143124,1.45421599,0.137251361,7.63463162,,,0.683899838,38.04205147,3.686232806,205.0473626,0.017702957,0.98473015,0.000612514,0.034071175,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-7.4623137,9.145538,1.6802753,-6.271397,-8.128722,-3.402174,-12.088213,-1.0289748,-10.620134,3.366621,4502,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.001135378,0.13212131,,,0.00019968,0.023236326,4.973933747,578.8049291,,,7.10826836,0.682213341,0.832406571,96.865188,33.51950207,3.120473567,4.56e-05,0.005309958,9.087746505,2.978025464,346.545794,,,0.000341609,0.039752248,,85.9345437,,51.39779006,2.210635694,257.246458,0.028932665,3.36682589,0.003844561,0.447382473,0.161677444,18.81402253,2.696542939,313.7903366,1.63282224,190007.6697,,,,,,,0.322095147,37.48145197,3.198976883,372.2573886,0.010493579,1.22111305,0.000221982,0.025831532,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-75.38335,-47.14057,-0.3422773,-1.08538,-3.1747274,-4.3271365,-1.2482864,-1.5345045,-3.3269157,-0.18973643,4503,,30,29,Grassland,Airborne,AVIRIS_NG,D01,,,,,,,,2.906670112,479.5270444,0.083318388,13.74542653,8.005907102,1.705366057,1.288596066,212.585756,32.25663745,6.995564834,5.48e-05,0.009039587,28.81002127,2.352225697,388.057741,,,0.000411112,0.067823107,,60.6153531,,82.61753731,0.884076214,145.850213,0.017535844,2.89297061,0.000708686,0.11691533,0.139804607,23.06422382,0.837252224,138.1254387,,,0.013200053,2.17767482,0.139445554,23.00498921,,,,,1.187350009,195.8827175,0.015695736,2.58939942,0.000250679,0.04135569,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-43.07561,-18.166607,1.966591,-2.202525,-5.1404505,-1.9532255,-7.818382,1.8711655,-4.5705166,3.1378567,4504,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.002944028,0.091952249,,,0.000653436,0.02040908,18.51939931,578.4254356,0.236967534,7.40132262,,,6.47486592,202.232647,,,0.00012548,0.003919187,46.15508371,16.5369844,516.507703,97.78953722,3.130919522,0.001564289,0.048858189,,320.1691726,,58.99780442,9.336201407,291.602134,0.029996664,0.93690045,0.007727299,0.241350496,0.376112537,11.7473064,7.756790095,242.2716101,,,0.03776066,1.17939713,0.181090813,5.65609773,,,1.418570785,44.30691356,5.372764821,167.8101854,0.039277433,1.22677122,0.000690638,0.021571043,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-28.19492,-16.79405,1.6580657,-1.8334943,-6.2552123,-2.2396812,-8.231633,0.9659772,-4.642107,2.9352353,4505,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.002906792,0.109038844,,,0.000508686,0.019081705,15.03135769,563.852405,0.168020816,6.30275341,,,5.978055841,224.247286,,,0.000107815,0.004044323,32.47803234,14.74261862,553.0213,87.05694818,2.320791958,0.001283678,0.048153008,,266.5831972,,54.99339493,8.313982981,311.871981,0.022826154,0.8562488,0.007260987,0.27237225,0.263144845,9.87102143,6.57229273,246.5381464,,,0.023998122,0.90021135,0.102304561,3.83762224,,,1.168596014,43.83607169,5.782587249,216.9149185,0.023751774,0.89097039,0.000823418,0.030887843,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-4.665209,-10.518549,1.8344809,-3.5035553,-8.919965,-0.27923217,-10.464523,0.17589821,-5.9459324,2.9041471,4506,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.003007636,0.099032221,,,0.000474268,0.015616204,17.45357452,574.6927111,0.12926522,4.25630748,,,6.089315578,200.502497,,,0.000115994,0.003819311,44.46224012,15.29336148,503.563517,96.10900242,2.91885664,0.00142639,0.046966643,,303.7027299,,59.3221638,8.616383624,283.711102,0.025450314,0.83800083,0.006453845,0.21250533,0.329165788,10.83842047,7.75573499,255.3725807,,,0.035065766,1.1546082,0.235293787,7.74750318,,,1.302283777,42.88021306,5.255447162,173.0457663,0.031109238,1.02433184,0.000612317,0.020161738,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-33.672558,-10.115262,-8.237761,-2.1516557,-7.2765317,-1.6293076,-7.846596,0.023367077,-4.5532126,1.7034131,4507,,30,29,Forest,Airborne,AVIRIS_NG,D01,,,,,,0.000209257,0.030307638,3.43917457,498.1112222,0.107970543,15.63786255,9.003416981,1.494487528,1.263627662,183.016915,48.84888461,8.041908192,5.03e-05,0.007282606,8.316832243,4.403190531,637.734018,,,0.000389256,0.056377681,,69.04431013,,54.6395664,3.92251722,568.115926,0.01322761,1.9158146,0.004000595,0.579424301,0.186381731,26.99450992,1.822558886,263.9694542,0.284720559,41237.36744,0.005814423,0.84212915,,,,,,,1.691902425,245.0458874,0.01334172,1.9323417,0.000332471,0.048153271,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-4.5096927,3.8541648,-2.8775961,-3.9723868,-7.54563,0.1791212,-8.905079,-0.20473173,-6.0841293,1.2987103,4508,,30,29,Forest,Airborne,AVIRIS_NG,D01,,,,,,0.000206274,0.023441215,4.860453172,552.3464095,,,7.690242593,0.640628102,1.564241171,177.761819,37.24513673,3.761428811,5e-05,0.005686125,8.964767466,3.461248909,393.339538,76.98455379,0.677436863,0.00033912,0.038537893,,87.99646542,,50.46475196,2.020669997,229.630814,0.01749416,1.98805261,0.003798117,0.431621556,0.12918977,14.68124532,2.470014614,280.6947532,1.193940227,135680.4755,0.008486027,0.96436,,,,,0.261604874,29.72902065,2.215003735,251.7150802,0.01086041,1.23418706,,,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-30.221373,-6.548411,-5.545489,-2.3860407,-6.5408864,-2.0284176,-7.591783,0.120000765,-5.1659617,1.7152057,4509,,30,29,Forest,Airborne,AVIRIS_NG,D01,,0.000675727,0.081751162,,,0.00031315,0.037885716,4.650610238,562.6424076,0.071125723,8.60496708,8.412717667,1.049441527,1.480453317,179.108929,43.07278864,5.096057726,3.65e-05,0.004416045,12.94597793,3.915815998,473.745171,,,0.000439894,0.053219489,,82.65658925,,61.03243243,2.459986913,297.615343,0.016247734,1.96569134,0.002379962,0.287933739,0.154997764,18.75201545,2.274171286,275.1349054,0.360482665,43612.09054,0.011167589,1.35108267,0.038037109,4.60182412,,,0.452156977,54.70307704,1.71256377,207.1902296,0.008569359,1.03674235,0.000186437,0.022555637,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
-13.888726,10.384151,-6.4299192,-1.0255291,-8.11016,-1.202955,-10.079014,1.74599,-6.186474,2.40741,4510,,30,29,Forest,Airborne,AVIRIS_NG,D01,,,,,,0.000285157,0.032355681,4.681248971,531.1626808,0.081869308,9.28938441,9.246170481,1.15650482,1.522942672,172.802241,48.11899491,6.414787683,5.3e-05,0.006015924,10.35293463,4.768973922,541.116482,53.54000875,0.471859413,0.00038506,0.04369123,,88.13211357,,54.01677852,3.379480301,383.456173,0.022274603,2.52741053,0.003352083,0.380347556,0.208075981,23.60955305,2.533201137,287.4322462,0.669532102,75969.14169,0.01056242,1.19847571,0.038924677,4.41662815,,,0.340227057,38.60420945,1.928963756,218.8718366,0.010842939,1.23030514,0.000211528,0.024001214,42.5369,-72.17266,7.0704627,1111.1067,23.613333,7.615,959.9821,38.409336,86.0,215.0,614.0,176.0
